 1.001926e+05  2.416683e-02  4.231656e+16 -7.043075e+16  5.986468e+18
 1.002007e+05  2.416675e-02  4.097390e+16 -6.797819e+16  6.004775e+18
 1.002088e+05  2.416667e-02  4.159331e+16 -6.947572e+16  6.046911e+18
 1.002169e+05  2.416660e-02  4.274076e+16 -7.308564e+16  5.917516e+18
 1.002249e+05  2.416653e-02  4.412575e+16 -7.701748e+16  5.840445e+18
 1.002330e+05  2.416648e-02  4.449348e+16 -7.819636e+16  5.813843e+18
 1.002411e+05  2.416642e-02  4.577906e+16 -8.077700e+16  5.908703e+18
 1.002492e+05  2.416637e-02  4.499011e+16 -7.949295e+16  6.062126e+18
 1.002573e+05  2.416633e-02  4.459770e+16 -7.731926e+16  6.251785e+18
 1.002654e+05  2.416628e-02  4.383308e+16 -7.474047e+16  6.360025e+18
 1.002734e+05  2.416622e-02  4.250397e+16 -7.129312e+16  6.341234e+18
 1.002815e+05  2.416617e-02  4.106055e+16 -6.884799e+16  6.360675e+18
 1.002896e+05  2.416611e-02  4.045059e+16 -6.789186e+16  6.356980e+18
 1.002977e+05  2.416605e-02  4.225531e+16 -7.168141e+16  6.197493e+18
 1.003058e+05  2.416598e-02  4.369666e+16 -7.533626e+16  6.092454e+18
 1.003138e+05  2.416591e-02  4.360662e+16 -7.650087e+16  5.900092e+18
 1.003219e+05  2.416585e-02  4.460118e+16 -7.847945e+16  5.803276e+18
 1.003300e+05  2.416580e-02  4.455805e+16 -7.826729e+16  5.857618e+18
 1.003381e+05  2.416575e-02  4.484315e+16 -7.786710e+16  5.992273e+18
 1.003462e+05  2.416569e-02  4.413725e+16 -7.511817e+16  6.034405e+18
 1.003542e+05  2.416563e-02  4.281965e+16 -7.139393e+16  6.116264e+18
 1.003623e+05  2.416556e-02  4.166507e+16 -6.894826e+16  6.184344e+18
 1.003704e+05  2.416548e-02  4.196987e+16 -7.003193e+16  6.110597e+18
 1.003785e+05  2.416540e-02  4.232850e+16 -7.124212e+16  6.062222e+18
 1.003866e+05  2.416533e-02  4.293221e+16 -7.326249e+16  5.969258e+18
 1.003946e+05  2.416526e-02  4.417201e+16 -7.611095e+16  5.794175e+18
 1.004027e+05  2.416519e-02  4.451533e+16 -7.691999e+16  5.623141e+18
 1.004108e+05  2.416512e-02  4.529972e+16 -7.865299e+16  5.596892e+18
 1.004189e+05  2.416505e-02  4.479760e+16 -7.759023e+16  5.614296e+18
 1.004270e+05  2.416499e-02  4.448659e+16 -7.583489e+16  5.624134e+18
 1.004350e+05  2.416493e-02  4.364646e+16 -7.313105e+16  5.675500e+18
 1.004431e+05  2.416487e-02  4.306251e+16 -7.146276e+16  5.784664e+18
 1.004512e+05  2.416480e-02  4.185737e+16 -6.965987e+16  5.846434e+18
 1.004593e+05  2.416472e-02  4.171421e+16 -7.023183e+16  5.866933e+18
 1.004674e+05  2.416465e-02  4.312205e+16 -7.319785e+16  5.757139e+18
 1.004755e+05  2.416457e-02  4.445843e+16 -7.649573e+16  5.658001e+18
 1.004835e+05  2.416450e-02  4.504467e+16 -7.823085e+16  5.605418e+18
 1.004916e+05  2.416444e-02  4.569122e+16 -7.981661e+16  5.672856e+18
 1.004997e+05  2.416437e-02  4.591024e+16 -8.021097e+16  5.769541e+18
 1.005078e+05  2.416431e-02  4.545169e+16 -7.833902e+16  5.921756e+18
 1.005158e+05  2.416425e-02  4.463386e+16 -7.553928e+16  5.933934e+18
 1.005239e+05  2.416418e-02  4.288911e+16 -7.186716e+16  5.994463e+18
 1.005320e+05  2.416412e-02  4.101080e+16 -6.834819e+16  6.066513e+18
 1.005401e+05  2.416405e-02  4.049333e+16 -6.762062e+16  6.097851e+18
 1.005482e+05  2.416397e-02  4.154279e+16 -7.046610e+16  6.019316e+18
 1.005563e+05  2.416390e-02  4.290686e+16 -7.425419e+16  5.964878e+18
 1.005644e+05  2.416382e-02  4.413162e+16 -7.754216e+16  5.820299e+18
 1.005724e+05  2.416375e-02  4.503092e+16 -7.950118e+16  5.783116e+18
 1.005805e+05  2.416367e-02  4.573321e+16 -8.116451e+16  5.879865e+18
 1.005886e+05  2.416361e-02  4.503461e+16 -7.909234e+16  6.010080e+18
 1.005966e+05  2.416354e-02  4.474192e+16 -7.705952e+16  6.120363e+18
 1.006047e+05  2.416347e-02  4.344820e+16 -7.349169e+16  6.205045e+18
 1.006128e+05  2.416340e-02  4.176857e+16 -6.959489e+16  6.222862e+18
 1.006209e+05  2.416332e-02  4.055075e+16 -6.766939e+16  6.280559e+18
 1.006290e+05  2.416323e-02  4.077820e+16 -6.892769e+16  6.244843e+18
 1.006371e+05  2.416314e-02  4.283388e+16 -7.344597e+16  6.063514e+18
 1.006452e+05  2.416306e-02  4.373505e+16 -7.702287e+16  5.944764e+18
 1.006532e+05  2.416297e-02  4.398973e+16 -7.793913e+16  5.725186e+18
 1.006613e+05  2.416289e-02  4.506317e+16 -8.007614e+16  5.678356e+18
 1.006694e+05  2.416282e-02  4.455958e+16 -7.830129e+16  5.790542e+18
 1.006775e+05  2.416274e-02  4.417998e+16 -7.647738e+16  5.944093e+18
 1.006855e+05  2.416267e-02  4.363867e+16 -7.429715e+16  6.018481e+18
 1.006936e+05  2.416259e-02  4.223607e+16 -7.100148e+16  6.131749e+18
 1.007017e+05  2.416250e-02  4.079634e+16 -6.866135e+16  6.214041e+18
 1.007098e+05  2.416240e-02  4.164990e+16 -7.031538e+16  6.163310e+18
 1.007179e+05  2.416231e-02  4.243425e+16 -7.226985e+16  6.001459e+18
 1.007260e+05  2.416221e-02  4.368787e+16 -7.575112e+16  5.904592e+18
 1.007340e+05  2.416212e-02  4.376205e+16 -7.633523e+16  5.688594e+18
 1.007421e+05  2.416203e-02  4.480619e+16 -7.837209e+16  5.660709e+18
 1.007502e+05  2.416194e-02  4.491964e+16 -7.831921e+16  5.770891e+18
 1.007583e+05  2.416187e-02  4.470797e+16 -7.690681e+16  5.873224e+18
 1.007663e+05  2.416180e-02  4.374161e+16 -7.388406e+16  5.967734e+18
 1.007744e+05  2.416173e-02  4.282994e+16 -7.128266e+16  6.074615e+18
 1.007825e+05  2.416165e-02  4.200464e+16 -6.994097e+16  6.102970e+18
 1.007906e+05  2.416157e-02  4.111679e+16 -6.897717e+16  6.108547e+18
 1.007987e+05  2.416149e-02  4.196905e+16 -7.119165e+16  6.066451e+18
 1.008068e+05  2.416141e-02  4.344461e+16 -7.456775e+16  5.876734e+18
 1.008148e+05  2.416134e-02  4.477511e+16 -7.750231e+16  5.746248e+18
 1.008229e+05  2.416128e-02  4.526188e+16 -7.866433e+16  5.690936e+18
 1.008310e+05  2.416122e-02  4.528859e+16 -7.896398e+16  5.709414e+18
 1.008391e+05  2.416116e-02  4.513440e+16 -7.848123e+16  5.797099e+18
 1.008472e+05  2.416110e-02  4.445159e+16 -7.608267e+16  5.845108e+18
 1.008552e+05  2.416104e-02  4.341236e+16 -7.280154e+16  5.883559e+18
 1.008633e+05  2.416097e-02  4.087977e+16 -6.776329e+16  6.031848e+18
 1.008714e+05  2.416089e-02  4.046040e+16 -6.699995e+16  6.161819e+18
 1.008795e+05  2.416080e-02  4.132818e+16 -6.928968e+16  6.186406e+18
 1.008876e+05  2.416071e-02  4.274668e+16 -7.333678e+16  6.049050e+18
 1.008956e+05  2.416063e-02  4.449871e+16 -7.782809e+16  6.012830e+18
 1.009037e+05  2.416056e-02  4.486853e+16 -7.886338e+16  5.884544e+18
 1.009118e+05  2.416048e-02  4.470536e+16 -7.905470e+16  5.917246e+18
 1.009199e+05  2.416041e-02  4.470823e+16 -7.920017e+16  6.064135e+18
 1.009280e+05  2.416035e-02  4.413196e+16 -7.676324e+16  6.230034e+18
 1.009361e+05  2.416029e-02  4.329501e+16 -7.370654e+16  6.344331e+18
 1.009441e+05  2.416022e-02  4.241890e+16 -7.109331e+16  6.416064e+18
 1.009522e+05  2.416015e-02  4.109334e+16 -6.873221e+16  6.386211e+18
 1.009603e+05  2.416008e-02  4.120334e+16 -6.911642e+16  6.371514e+18
 1.009684e+05  2.416002e-02  4.227874e+16 -7.187792e+16  6.226893e+18
 1.009764e+05  2.415995e-02  4.338244e+16 -7.530741e+16  6.112582e+18
 1.009845e+05  2.415987e-02  4.312403e+16 -7.593317e+16  5.919337e+18
 1.009926e+05  2.415981e-02  4.442486e+16 -7.850765e+16  5.986184e+18
 1.010007e+05  2.415975e-02  4.479845e+16 -7.867193e+16  6.104591e+18
 1.010088e+05  2.415969e-02  4.453885e+16 -7.670549e+16  6.224789e+18
 1.010169e+05  2.415963e-02  4.352351e+16 -7.407837e+16  6.281389e+18
 1.010249e+05  2.415956e-02  4.285743e+16 -7.192618e+16  6.293175e+18
 1.010330e+05  2.415948e-02  4.164106e+16 -6.993964e+16  6.248554e+18
 1.010411e+05  2.415939e-02  4.053271e+16 -6.818009e+16  6.186999e+18
 1.010492e+05  2.415929e-02  4.175066e+16 -7.075625e+16  6.095942e+18
 1.010572e+05  2.415919e-02  4.336673e+16 -7.461284e+16  5.891741e+18
 1.010653e+05  2.415909e-02  4.499987e+16 -7.855181e+16  5.791278e+18
 1.010734e+05  2.415899e-02  4.508264e+16 -7.899191e+16  5.780908e+18
 1.010815e+05  2.415888e-02  4.542723e+16 -7.953897e+16  5.809295e+18
 1.010896e+05  2.415878e-02  4.512874e+16 -7.879403e+16  5.898214e+18
 1.010977e+05  2.415868e-02  4.439425e+16 -7.617671e+16  5.913442e+18
 1.011058e+05  2.415857e-02  4.354995e+16 -7.353289e+16  5.963994e+18
 1.011138e+05  2.415846e-02  4.165695e+16 -6.937705e+16  6.021792e+18
 1.011219e+05  2.415834e-02  4.067217e+16 -6.780777e+16  6.065538e+18
 1.011300e+05  2.415821e-02  4.114370e+16 -6.905974e+16  6.099199e+18
 1.011381e+05  2.415809e-02  4.307806e+16 -7.386205e+16  6.010622e+18
 1.011461e+05  2.415796e-02  4.436947e+16 -7.755858e+16  5.914822e+18
 1.011542e+05  2.415785e-02  4.499141e+16 -7.933566e+16  5.828369e+18
 1.011623e+05  2.415774e-02  4.532425e+16 -8.024792e+16  5.858282e+18
 1.011704e+05  2.415765e-02  4.448393e+16 -7.841561e+16  5.919936e+18
 1.011785e+05  2.415756e-02  4.413486e+16 -7.656994e+16  6.048538e+18
 1.011866e+05  2.415748e-02  4.287373e+16 -7.262288e+16  6.088407e+18
 1.011946e+05  2.415738e-02  4.222424e+16 -7.043266e+16  6.174132e+18
 1.012027e+05  2.415728e-02  4.020093e+16 -6.691280e+16  6.260325e+18
 1.012108e+05  2.415718e-02  4.113607e+16 -6.873957e+16  6.329059e+18
 1.012189e+05  2.415707e-02  4.265287e+16 -7.281706e+16  6.155183e+18
 1.012270e+05  2.415697e-02  4.338245e+16 -7.593999e+16  6.107408e+18
 1.012350e+05  2.415688e-02  4.369159e+16 -7.737948e+16  6.009795e+18
 1.012431e+05  2.415679e-02  4.445686e+16 -7.877384e+16  6.028117e+18
 1.012512e+05  2.415671e-02  4.467476e+16 -7.876566e+16  6.112734e+18
 1.012593e+05  2.415662e-02  4.435809e+16 -7.675582e+16  6.282752e+18
 1.012674e+05  2.415654e-02  4.350866e+16 -7.424426e+16  6.416119e+18
 1.012754e+05  2.415644e-02  4.111638e+16 -6.916123e+16  6.452975e+18
 1.012835e+05  2.415634e-02  4.084179e+16 -6.846597e+16  6.523603e+18
 1.012916e+05  2.415624e-02  4.130312e+16 -6.966169e+16  6.429758e+18
 1.012997e+05  2.415614e-02  4.270972e+16 -7.321707e+16  6.314363e+18
 1.013078e+05  2.415604e-02  4.315918e+16 -7.525779e+16  6.172329e+18
 1.013158e+05  2.415595e-02  4.361785e+16 -7.647543e+16  5.962394e+18
 1.013239e+05  2.415585e-02  4.466804e+16 -7.868431e+16  5.956308e+18
 1.013320e+05  2.415576e-02  4.446188e+16 -7.856715e+16  6.077707e+18
 1.013401e+05  2.415568e-02  4.391961e+16 -7.614545e+16  6.220601e+18
 1.013482e+05  2.415559e-02  4.321620e+16 -7.355618e+16  6.342601e+18
 1.013562e+05  2.415551e-02  4.282915e+16 -7.152447e+16  6.392632e+18
 1.013643e+05  2.415541e-02  4.221498e+16 -7.036295e+16  6.378505e+18
 1.013724e+05  2.415531e-02  4.142832e+16 -6.960785e+16  6.311225e+18
 1.013805e+05  2.415521e-02  4.141369e+16 -7.015603e+16  6.191104e+18
 1.013886e+05  2.415512e-02  4.282721e+16 -7.332248e+16  6.000567e+18
 1.013967e+05  2.415502e-02  4.340285e+16 -7.523406e+16  5.819804e+18
 1.014047e+05  2.415492e-02  4.399147e+16 -7.685076e+16  5.777231e+18
 1.014128e+05  2.415483e-02  4.461049e+16 -7.811342e+16  5.793414e+18
 1.014209e+05  2.415475e-02  4.475627e+16 -7.774387e+16  5.866245e+18
 1.014290e+05  2.415467e-02  4.444917e+16 -7.619120e+16  5.879068e+18
 1.014370e+05  2.415458e-02  4.341785e+16 -7.303308e+16  5.852825e+18
 1.014451e+05  2.415450e-02  4.186072e+16 -6.991959e+16  5.950020e+18
 1.014532e+05  2.415441e-02  4.076039e+16 -6.801463e+16  5.962351e+18
 1.014613e+05  2.415431e-02  4.137361e+16 -6.927853e+16  5.947013e+18
 1.014694e+05  2.415421e-02  4.262318e+16 -7.253841e+16  5.861179e+18
 1.014775e+05  2.415412e-02  4.409758e+16 -7.666369e+16  5.857568e+18
 1.014856e+05  2.415403e-02  4.491460e+16 -7.841309e+16  5.839710e+18
 1.014936e+05  2.415395e-02  4.541676e+16 -7.973394e+16  5.888651e+18
 1.015017e+05  2.415386e-02  4.508696e+16 -7.962565e+16  6.028452e+18
 1.015098e+05  2.415379e-02  4.467049e+16 -7.794480e+16  6.223730e+18
 1.015179e+05  2.415373e-02  4.403645e+16 -7.527125e+16  6.288617e+18
 1.015259e+05  2.415366e-02  4.242651e+16 -7.111244e+16  6.313190e+18
 1.015340e+05  2.415360e-02  4.094759e+16 -6.811093e+16  6.340776e+18
 1.015421e+05  2.415353e-02  4.049496e+16 -6.736829e+16  6.429560e+18
 1.015502e+05  2.415346e-02  4.171725e+16 -7.125562e+16  6.369191e+18
 1.015583e+05  2.415339e-02  4.318315e+16 -7.561054e+16  6.359069e+18
 1.015664e+05  2.415333e-02  4.317162e+16 -7.687141e+16  6.153418e+18
 1.015744e+05  2.415327e-02  4.468859e+16 -7.967942e+16  6.106333e+18
 1.015825e+05  2.415323e-02  4.471362e+16 -7.938350e+16  6.148880e+18
 1.015906e+05  2.415318e-02  4.398374e+16 -7.678599e+16  6.293066e+18
 1.015987e+05  2.415314e-02  4.332532e+16 -7.447865e+16  6.378339e+18
 1.016067e+05  2.415309e-02  4.212888e+16 -7.108858e+16  6.422125e+18
 1.016148e+05  2.415304e-02  4.122578e+16 -6.932529e+16  6.515535e+18
 1.016229e+05  2.415298e-02  4.061975e+16 -6.808188e+16  6.480910e+18
 1.016310e+05  2.415290e-02  4.229851e+16 -7.191477e+16  6.319492e+18
 1.016391e+05  2.415283e-02  4.315808e+16 -7.443882e+16  6.169544e+18
 1.016472e+05  2.415277e-02  4.306245e+16 -7.560296e+16  5.957807e+18
 1.016552e+05  2.415270e-02  4.340444e+16 -7.626605e+16  5.780865e+18
 1.016633e+05  2.415264e-02  4.435840e+16 -7.776527e+16  5.718343e+18
 1.016714e+05  2.415259e-02  4.453237e+16 -7.751293e+16  5.809716e+18
 1.016795e+05  2.415254e-02  4.363800e+16 -7.468401e+16  5.890960e+18
 1.016876e+05  2.415249e-02  4.251120e+16 -7.139756e+16  6.036407e+18
 1.016956e+05  2.415243e-02  4.201665e+16 -6.993731e+16  6.206780e+18
 1.017037e+05  2.415236e-02  4.213770e+16 -7.069830e+16  6.223132e+18
 1.017118e+05  2.415229e-02  4.280966e+16 -7.286655e+16  6.164964e+18
 1.017199e+05  2.415222e-02  4.381513e+16 -7.509252e+16  6.060636e+18
 1.017280e+05  2.415216e-02  4.451186e+16 -7.656075e+16  5.860509e+18
 1.017360e+05  2.415211e-02  4.419255e+16 -7.635303e+16  5.745880e+18
 1.017441e+05  2.415207e-02  4.447077e+16 -7.716530e+16  5.747816e+18
 1.017522e+05  2.415203e-02  4.439801e+16 -7.617607e+16  5.825791e+18
 1.017603e+05  2.415199e-02  4.400464e+16 -7.413558e+16  5.931093e+18
 1.017684e+05  2.415195e-02  4.338648e+16 -7.239038e+16  6.008445e+18
 1.017765e+05  2.415191e-02  4.317216e+16 -7.171352e+16  6.044453e+18
 1.017845e+05  2.415186e-02  4.287908e+16 -7.180350e+16  6.134162e+18
 1.017926e+05  2.415180e-02  4.204934e+16 -7.092703e+16  6.134207e+18
 1.018007e+05  2.415175e-02  4.311445e+16 -7.310893e+16  5.964335e+18
 1.018088e+05  2.415169e-02  4.398116e+16 -7.512423e+16  5.835918e+18
 1.018168e+05  2.415164e-02  4.408176e+16 -7.604196e+16  5.779662e+18
 1.018249e+05  2.415159e-02  4.482667e+16 -7.759969e+16  5.814889e+18
 1.018330e+05  2.415153e-02  4.511711e+16 -7.807953e+16  5.830341e+18
 1.018411e+05  2.415147e-02  4.512226e+16 -7.779269e+16  5.905924e+18
 1.018492e+05  2.415140e-02  4.455709e+16 -7.547358e+16  5.840131e+18
 1.018573e+05  2.415134e-02  4.303053e+16 -7.179289e+16  5.863713e+18
 1.018653e+05  2.415127e-02  4.108845e+16 -6.823574e+16  5.906371e+18
 1.018734e+05  2.415119e-02  4.088881e+16 -6.808530e+16  5.961882e+18
 1.018815e+05  2.415111e-02  4.190800e+16 -7.052341e+16  5.908794e+18
 1.018896e+05  2.415103e-02  4.371897e+16 -7.520040e+16  5.839799e+18
 1.018976e+05  2.415095e-02  4.597588e+16 -8.045429e+16  5.828643e+18
 1.019057e+05  2.415088e-02  4.532467e+16 -7.958285e+16  5.804853e+18
 1.019138e+05  2.415082e-02  4.567930e+16 -8.053544e+16  5.940373e+18
 1.019219e+05  2.415076e-02  4.528544e+16 -7.966981e+16  6.156754e+18
 1.019300e+05  2.415071e-02  4.452698e+16 -7.699822e+16  6.322312e+18
 1.019381e+05  2.415066e-02  4.336235e+16 -7.358138e+16  6.350524e+18
 1.019461e+05  2.415061e-02  4.147258e+16 -6.938280e+16  6.349849e+18
 1.019542e+05  2.415057e-02  3.956688e+16 -6.633284e+16  6.442671e+18
 1.019623e+05  2.415052e-02  4.097447e+16 -6.933897e+16  6.338263e+18
 1.019704e+05  2.415047e-02  4.275867e+16 -7.343528e+16  6.232711e+18
 1.019785e+05  2.415043e-02  4.308916e+16 -7.573629e+16  6.099353e+18
 1.019865e+05  2.415039e-02  4.368490e+16 -7.753639e+16  5.956913e+18
 1.019946e+05  2.415036e-02  4.476886e+16 -7.949120e+16  6.029455e+18
 1.020027e+05  2.415034e-02  4.422348e+16 -7.791350e+16  6.122300e+18
 1.020108e+05  2.415031e-02  4.381834e+16 -7.595678e+16  6.290507e+18
 1.020189e+05  2.415028e-02  4.286622e+16 -7.313569e+16  6.346921e+18
 1.020269e+05  2.415025e-02  4.187090e+16 -7.020013e+16  6.413594e+18
 1.020350e+05  2.415020e-02  4.106883e+16 -6.848413e+16  6.450936e+18
 1.020431e+05  2.415015e-02  4.146554e+16 -6.957552e+16  6.447409e+18
 1.020512e+05  2.415008e-02  4.214632e+16 -7.231268e+16  6.202713e+18
 1.020593e+05  2.415002e-02  4.354921e+16 -7.568626e+16  6.195722e+18
 1.020674e+05  2.414995e-02  4.341770e+16 -7.607183e+16  5.920711e+18
 1.020754e+05  2.414988e-02  4.413605e+16 -7.730205e+16  5.837274e+18
 1.020835e+05  2.414981e-02  4.433637e+16 -7.788639e+16  5.839921e+18
 1.020916e+05  2.414975e-02  4.454232e+16 -7.751016e+16  5.923650e+18
 1.020997e+05  2.414969e-02  4.338442e+16 -7.384196e+16  5.968766e+18
 1.021077e+05  2.414960e-02  4.239258e+16 -7.110288e+16  6.136433e+18
 1.021158e+05  2.414952e-02  4.187807e+16 -7.041358e+16  6.201716e+18
 1.021239e+05  2.414942e-02  4.254373e+16 -7.201851e+16  6.209987e+18
 1.021320e+05  2.414933e-02  4.249219e+16 -7.243836e+16  6.163549e+18
 1.021401e+05  2.414923e-02  4.304415e+16 -7.383424e+16  6.041151e+18
 1.021482e+05  2.414914e-02  4.320386e+16 -7.444886e+16  5.883405e+18
 1.021562e+05  2.414904e-02  4.414924e+16 -7.646594e+16  5.887675e+18
 1.021643e+05  2.414896e-02  4.455308e+16 -7.704828e+16  5.916790e+18
 1.021724e+05  2.414889e-02  4.413552e+16 -7.525709e+16  6.042829e+18
