 1.616804e+01  2.590810e-02  2.074747e+18 -7.190163e+16  4.227256e+19
 2.424470e+01  2.591227e-02  3.420937e+18 -2.397436e+16  4.042704e+19
 3.232516e+01  2.591738e-02  1.900814e+18 -1.885008e+17  2.876181e+19
 4.041430e+01  2.592599e-02  1.217990e+18 -5.059415e+17  3.234968e+19
 4.849332e+01  2.593943e-02  8.934243e+17 -1.630178e+17  1.428972e+19
 5.656982e+01  2.595658e-02  3.695815e+17 -8.715116e+16  6.062185e+18
 6.465327e+01  2.597664e-02  1.472623e+17 -7.801514e+16  9.099863e+18
 7.273236e+01  2.599869e-02  7.796306e+16 -9.124575e+16  7.362892e+18
 8.080993e+01  2.602146e-02  6.844059e+16 -9.625338e+16  5.026468e+18
 8.889597e+01  2.604366e-02  6.238475e+16 -9.865711e+16  3.420383e+18
 9.697647e+01  2.606392e-02  5.672720e+16 -9.123410e+16  3.078988e+18
 1.050545e+02  2.608117e-02  5.638185e+16 -8.530055e+16  2.708638e+18
 1.131367e+02  2.609434e-02  6.332658e+16 -8.971926e+16  2.708950e+18
 1.212170e+02  2.610267e-02  6.213805e+16 -9.322054e+16  3.009993e+18
 1.293019e+02  2.610586e-02  5.946126e+16 -9.236541e+16  3.231222e+18
 1.373775e+02  2.610414e-02  5.884326e+16 -8.935468e+16  3.300816e+18
 1.454709e+02  2.609829e-02  5.796545e+16 -8.739448e+16  3.481822e+18
 1.535493e+02  2.608928e-02  5.515948e+16 -8.372673e+16  3.696802e+18
 1.616165e+02  2.607778e-02  5.466818e+16 -8.195739e+16  3.675018e+18
 1.696982e+02  2.606408e-02  5.550412e+16 -8.238756e+16  3.626696e+18
 1.777916e+02  2.604845e-02  5.461790e+16 -8.362783e+16  3.657835e+18
 1.858618e+02  2.603153e-02  5.368237e+16 -8.465901e+16  3.565666e+18
 1.939484e+02  2.601371e-02  5.406090e+16 -8.534566e+16  3.365398e+18
 2.020199e+02  2.599573e-02  5.537864e+16 -8.610653e+16  3.308173e+18
 2.101117e+02  2.597815e-02  5.610333e+16 -8.817527e+16  3.305697e+18
 2.181872e+02  2.596167e-02  5.569487e+16 -8.770999e+16  3.311607e+18
 2.262706e+02  2.594682e-02  5.526312e+16 -8.785343e+16  3.359331e+18
 2.343465e+02  2.593410e-02  5.389020e+16 -8.734992e+16  3.409589e+18
 2.424521e+02  2.592375e-02  5.218069e+16 -8.504349e+16  3.519321e+18
 2.505252e+02  2.591598e-02  5.100106e+16 -8.192364e+16  3.593932e+18
 2.585840e+02  2.591106e-02  5.144620e+16 -8.107772e+16  3.599571e+18
 2.666816e+02  2.590900e-02  5.307242e+16 -8.305920e+16  3.584769e+18
 2.747580e+02  2.590956e-02  5.547656e+16 -8.694790e+16  3.518134e+18
 2.828272e+02  2.591248e-02  5.409930e+16 -8.797220e+16  3.505147e+18
 2.909315e+02  2.591775e-02  5.261388e+16 -8.779551e+16  3.442318e+18
 2.990003e+02  2.592533e-02  5.153437e+16 -8.657600e+16  3.453161e+18
 3.070929e+02  2.593533e-02  5.169978e+16 -8.394787e+16  3.444785e+18
 3.151788e+02  2.594745e-02  5.115965e+16 -8.291891e+16  3.563719e+18
 3.232316e+02  2.596084e-02  5.184732e+16 -8.388007e+16  3.608181e+18
 3.313228e+02  2.597454e-02  5.384566e+16 -8.694016e+16  3.544826e+18
 3.394066e+02  2.598764e-02  5.442245e+16 -8.880182e+16  3.432766e+18
 3.474798e+02  2.599957e-02  5.334828e+16 -8.817563e+16  3.355806e+18
 3.555658e+02  2.600999e-02  5.283917e+16 -8.676072e+16  3.322515e+18
 3.636504e+02  2.601862e-02  5.269977e+16 -8.607652e+16  3.284863e+18
 3.717130e+02  2.602521e-02  5.295222e+16 -8.586562e+16  3.282054e+18
 3.798122e+02  2.602955e-02  5.243662e+16 -8.478365e+16  3.347878e+18
 3.878816e+02  2.603141e-02  5.275835e+16 -8.553075e+16  3.442582e+18
 3.959785e+02  2.603093e-02  5.344265e+16 -8.766134e+16  3.504152e+18
 4.040428e+02  2.602828e-02  5.336465e+16 -8.735370e+16  3.617124e+18
 4.121480e+02  2.602364e-02  5.303267e+16 -8.576456e+16  3.685052e+18
 4.201968e+02  2.601726e-02  5.390349e+16 -8.538023e+16  3.666439e+18
