 4.767660e+02  2.595695e-02  3.414527e+43 -5.758927e+45  4.237241e+27
 4.848549e+02  2.595158e-02  3.494552e+43 -2.134253e+45  4.400275e+27
 4.929232e+02  2.594751e-02  3.630064e+43  9.980619e+44  4.620086e+27
 5.010061e+02  2.594485e-02  3.895843e+43  2.739342e+44  4.833923e+27
 5.091057e+02  2.594378e-02  4.175932e+43  2.830848e+45  5.003219e+27
 5.171666e+02  2.594441e-02  4.423094e+43 -6.655535e+43  5.156516e+27
 5.252615e+02  2.594671e-02  4.805093e+43 -1.467609e+45  5.430370e+27
 5.333569e+02  2.595055e-02  5.047209e+43 -2.373326e+45  5.585933e+27
 5.414189e+02  2.595565e-02  4.972098e+43 -3.374149e+45  5.609343e+27
 5.495145e+02  2.596178e-02  4.903435e+43 -2.479850e+45  5.660849e+27
 5.575759e+02  2.596869e-02  4.949670e+43 -4.499967e+45  5.652013e+27
 5.656719e+02  2.597609e-02  4.771948e+43 -4.069733e+45  5.597503e+27
 5.737341e+02  2.598344e-02  4.679865e+43 -2.641538e+45  5.669570e+27
 5.818295e+02  2.599034e-02  4.929265e+43 -2.873723e+45  5.866397e+27
 5.899210e+02  2.599643e-02  5.505085e+43  1.124030e+45  6.222034e+27
 5.979828e+02  2.600155e-02  5.788708e+43 -1.514277e+45  6.252613e+27
 6.060687e+02  2.600570e-02  6.159238e+43 -2.472170e+45  6.439980e+27
 6.141609e+02  2.600879e-02  6.288183e+43 -4.935544e+45  6.597330e+27
 6.222241e+02  2.601064e-02  6.600447e+43 -4.027788e+45  6.966044e+27
 6.303210e+02  2.601101e-02  6.893917e+43 -2.250208e+45  7.315985e+27
 6.383852e+02  2.600977e-02  7.002428e+43 -1.356720e+45  7.460589e+27
 6.464832e+02  2.600692e-02  6.541776e+43 -2.204293e+45  7.350174e+27
 6.545479e+02  2.600264e-02  6.200641e+43 -1.273737e+45  7.174313e+27
 6.626470e+02  2.599721e-02  6.057894e+43 -2.747576e+45  6.965219e+27
 6.707134e+02  2.599104e-02  6.548695e+43 -4.859655e+45  7.309941e+27
 6.787800e+02  2.598442e-02  7.191293e+43 -1.381271e+45  7.521862e+27
 6.868809e+02  2.597763e-02  7.542826e+43 -3.908128e+45  7.530232e+27
 6.949492e+02  2.597108e-02  7.863108e+43 -1.015558e+46  7.815019e+27
 7.030514e+02  2.596506e-02  8.139922e+43 -1.009688e+46  8.297137e+27
 7.111206e+02  2.595990e-02  8.523943e+43 -5.495573e+45  8.822816e+27
 7.191907e+02  2.595581e-02  8.749861e+43 -5.461826e+45  9.083691e+27
 7.272947e+02  2.595286e-02  7.857830e+43 -2.317310e+45  8.535863e+27
 7.353655e+02  2.595107e-02  7.881923e+43 -2.615464e+45  8.684045e+27
 7.434369e+02  2.595051e-02  7.912296e+43 -1.474779e+45  8.506281e+27
 7.515087e+02  2.595131e-02  8.699081e+43  2.486269e+44  8.901632e+27
 7.596139e+02  2.595358e-02  9.230650e+43 -4.584982e+44  8.978687e+27
 7.676859e+02  2.595729e-02  9.517288e+43  2.678565e+45  9.193078e+27
 7.757581e+02  2.596227e-02  1.010943e+44 -1.162886e+45  9.724450e+27
 7.838300e+02  2.596814e-02  1.106709e+44 -2.816832e+45  1.061341e+28
 7.919354e+02  2.597450e-02  1.144370e+44 -1.038250e+45  1.109769e+28
 8.000073e+02  2.598098e-02  1.038644e+44  4.252541e+43  1.058882e+28
 8.080792e+02  2.598730e-02  9.463656e+43  7.168723e+44  9.997341e+27
 8.161508e+02  2.599321e-02  9.576029e+43  2.175604e+45  1.004470e+28
 8.242560e+02  2.599845e-02  1.035993e+44  2.019174e+45  1.055903e+28
 8.323277e+02  2.600272e-02  1.124608e+44  2.748002e+45  1.099420e+28
 8.403994e+02  2.600583e-02  1.149197e+44  7.796211e+45  1.103509e+28
 8.485045e+02  2.600763e-02  1.201016e+44  6.097888e+45  1.153441e+28
 8.565764e+02  2.600800e-02  1.254963e+44  2.501420e+45  1.221578e+28
 8.646484e+02  2.600688e-02  1.342650e+44  1.397504e+45  1.322188e+28
 8.727207e+02  2.600423e-02  1.326302e+44 -2.426796e+44  1.321919e+28
 8.808268e+02  2.600010e-02  1.176128e+44  3.096028e+44  1.233592e+28
 8.889000e+02  2.599469e-02  1.166274e+44  1.520037e+45  1.247738e+28
 8.969734e+02  2.598823e-02  1.208602e+44  1.510006e+45  1.280663e+28
 9.050474e+02  2.598109e-02  1.383710e+44  5.324251e+44  1.355307e+28
 9.131220e+02  2.597371e-02  1.398565e+44  4.324635e+45  1.332548e+28
 9.212305e+02  2.596646e-02  1.401357e+44  7.355258e+45  1.345852e+28
 9.293060e+02  2.595973e-02  1.550990e+44  2.460234e+45  1.475748e+28
 9.373821e+02  2.595369e-02  1.663215e+44  8.838335e+44  1.592258e+28
 9.454586e+02  2.594850e-02  1.590185e+44  1.791874e+45  1.577494e+28
 9.535355e+02  2.594435e-02  1.373490e+44  1.170684e+45  1.428045e+28
 9.616127e+02  2.594144e-02  1.326358e+44  1.848457e+45  1.401172e+28
 9.696902e+02  2.593996e-02  1.278573e+44  1.081596e+45  1.383512e+28
 9.777679e+02  2.593996e-02  1.454026e+44  1.170845e+45  1.482997e+28
 9.858457e+02  2.594144e-02  1.507998e+44  9.533750e+44  1.466198e+28
 9.939570e+02  2.594434e-02  1.513188e+44  1.498997e+46  1.466274e+28
 1.002035e+03  2.594850e-02  1.599818e+44  1.008698e+46  1.537083e+28
 1.010112e+03  2.595380e-02  1.760147e+44  3.695373e+45  1.671702e+28
 1.018190e+03  2.595997e-02  1.776111e+44  2.760770e+45  1.713506e+28
 1.026267e+03  2.596667e-02  1.504314e+44  2.933633e+45  1.549462e+28
 1.034344e+03  2.597351e-02  1.466154e+44  2.472542e+45  1.508675e+28
 1.042421e+03  2.598018e-02  1.438498e+44  1.597515e+45  1.504515e+28
 1.050497e+03  2.598639e-02  1.490640e+44  6.135677e+44  1.579590e+28
 1.058573e+03  2.599195e-02  1.617302e+44  8.107797e+44  1.594628e+28
 1.066682e+03  2.599669e-02  1.595689e+44  7.410147e+45  1.523356e+28
 1.074758e+03  2.600039e-02  1.624098e+44  1.023897e+46  1.567338e+28
 1.082834e+03  2.600286e-02  1.758554e+44  7.233042e+45  1.688215e+28
 1.090910e+03  2.600394e-02  1.834618e+44  4.068548e+45  1.785006e+28
 1.098985e+03  2.600353e-02  1.788336e+44  2.861012e+45  1.816788e+28
 1.107061e+03  2.600162e-02  1.598873e+44  2.293129e+45  1.680419e+28
 1.115137e+03  2.599834e-02  1.524998e+44  3.296597e+45  1.634809e+28
 1.123246e+03  2.599385e-02  1.489911e+44  6.054410e+44  1.630953e+28
 1.131323e+03  2.598843e-02  1.589483e+44 -2.980329e+44  1.684396e+28
 1.139400e+03  2.598233e-02  1.705874e+44  5.213014e+44  1.730598e+28
 1.147477e+03  2.597586e-02  1.702975e+44  3.880445e+45  1.701194e+28
 1.155555e+03  2.596934e-02  1.743523e+44  6.431721e+45  1.752836e+28
 1.163632e+03  2.596309e-02  1.948392e+44  5.648712e+45  1.933450e+28
 1.171711e+03  2.595741e-02  1.991195e+44  2.677137e+45  2.018263e+28
 1.179790e+03  2.595253e-02  1.879822e+44  1.411096e+45  1.975793e+28
 1.187869e+03  2.594862e-02  1.709751e+44  1.056752e+45  1.870961e+28
 1.195948e+03  2.594581e-02  1.665618e+44  6.484501e+44  1.820734e+28
 1.204027e+03  2.594424e-02  1.734276e+44 -1.491991e+45  1.881498e+28
 1.212106e+03  2.594406e-02  1.844955e+44 -3.437496e+45  1.899530e+28
 1.220219e+03  2.594533e-02  1.894063e+44 -1.040540e+45  1.885222e+28
 1.228298e+03  2.594799e-02  1.909649e+44  6.710888e+45  1.884659e+28
 1.236378e+03  2.595189e-02  2.062028e+44  4.597775e+45  2.026938e+28
 1.244457e+03  2.595676e-02  2.203799e+44  2.281354e+45  2.190092e+28
 1.252535e+03  2.596234e-02  2.116589e+44  1.412223e+45  2.151917e+28
 1.260614e+03  2.596836e-02  1.864192e+44 -6.794049e+45  1.998017e+28
 1.268691e+03  2.597455e-02  1.767250e+44 -1.172990e+46  1.936231e+28
 1.276769e+03  2.598061e-02  1.721895e+44 -5.536602e+45  1.898197e+28
 1.284846e+03  2.598627e-02  1.790307e+44 -1.269729e+46  1.940100e+28
 1.292923e+03  2.599127e-02  1.819368e+44 -9.919304e+45  1.913151e+28
 1.301000e+03  2.599539e-02  1.870427e+44 -1.020070e+46  1.928876e+28
 1.309076e+03  2.599847e-02  1.949334e+44 -1.164331e+46  1.990040e+28
 1.317186e+03  2.600038e-02  2.167230e+44 -7.202498e+45  2.227830e+28
 1.325263e+03  2.600100e-02  2.202976e+44 -2.967064e+46  2.292158e+28
 1.333339e+03  2.600031e-02  2.013971e+44 -1.140851e+46  2.185817e+28
 1.341415e+03  2.599833e-02  1.847862e+44 -2.293593e+46  2.090451e+28
 1.349492e+03  2.599514e-02  1.889867e+44 -1.827449e+46  2.117198e+28
 1.357568e+03  2.599092e-02  1.939314e+44 -2.319406e+46  2.164378e+28
 1.365645e+03  2.598592e-02  2.067925e+44 -1.823685e+46  2.234543e+28
 1.373722e+03  2.598043e-02  2.120366e+44 -2.107022e+46  2.243084e+28
 1.381833e+03  2.597472e-02  2.113759e+44 -2.657898e+46  2.217251e+28
 1.389911e+03  2.596910e-02  2.171308e+44 -2.960984e+46  2.282047e+28
 1.397989e+03  2.596377e-02  2.347182e+44 -3.828660e+46  2.432650e+28
 1.406067e+03  2.595896e-02  2.364247e+44 -2.627634e+46  2.489670e+28
 1.414146e+03  2.595487e-02  2.269120e+44 -2.631324e+46  2.478179e+28
 1.422224e+03  2.595175e-02  2.112030e+44 -1.940251e+46  2.379909e+28
 1.430303e+03  2.594975e-02  2.109643e+44 -2.104413e+46  2.359498e+28
 1.438382e+03  2.594896e-02  2.042430e+44 -6.614093e+45  2.300292e+28
 1.446461e+03  2.594939e-02  2.242353e+44 -5.567210e+45  2.408327e+28
 1.454540e+03  2.595104e-02  2.298941e+44 -3.435812e+45  2.433992e+28
 1.462619e+03  2.595385e-02  2.357057e+44 -3.400147e+45  2.469297e+28
 1.470697e+03  2.595769e-02  2.465128e+44 -1.106480e+45  2.591501e+28
 1.478776e+03  2.596236e-02  2.615301e+44  1.582826e+45  2.743151e+28
 1.486853e+03  2.596760e-02  2.622200e+44  2.181205e+45  2.757391e+28
 1.494931e+03  2.597313e-02  2.551234e+44  2.267635e+45  2.740254e+28
 1.503042e+03  2.597871e-02  2.354157e+44  2.200961e+45  2.622200e+28
 1.511119e+03  2.598404e-02  2.363956e+44  1.504361e+45  2.610555e+28
 1.519195e+03  2.598891e-02  2.427023e+44  1.486418e+44  2.661492e+28
 1.527271e+03  2.599312e-02  2.570980e+44  1.463929e+45  2.726191e+28
 1.535348e+03  2.599647e-02  2.640328e+44  1.065937e+45  2.745055e+28
 1.543423e+03  2.599879e-02  2.710915e+44  8.559958e+44  2.802404e+28
 1.551499e+03  2.599997e-02  2.868314e+44  4.696763e+45  2.930711e+28
 1.559608e+03  2.599992e-02  2.986009e+44  5.736325e+45  3.043344e+28
 1.567684e+03  2.599863e-02  2.854996e+44  4.522748e+45  3.049417e+28
 1.575760e+03  2.599618e-02  2.633054e+44  3.431142e+45  2.899269e+28
 1.583835e+03  2.599272e-02  2.575358e+44  2.844340e+45  2.834759e+28
 1.591911e+03  2.598844e-02  2.554331e+44  3.000839e+45  2.823311e+28
 1.599988e+03  2.598353e-02  2.659306e+44  2.935583e+45  2.935661e+28
 1.608064e+03  2.597822e-02  2.772845e+44  1.547797e+45  2.945571e+28
 1.616141e+03  2.597278e-02  2.833971e+44  8.436633e+44  2.979938e+28
 1.624251e+03  2.596745e-02  2.899152e+44  1.258642e+45  3.007593e+28
 1.632329e+03  2.596253e-02  3.077534e+44  4.567768e+45  3.174898e+28
 1.640406e+03  2.595820e-02  3.111668e+44  5.473183e+45  3.248535e+28
 1.648484e+03  2.595462e-02  3.038326e+44  3.296935e+45  3.260502e+28
 1.656562e+03  2.595195e-02  2.732693e+44  2.882155e+45  3.052396e+28
 1.664640e+03  2.595033e-02  2.757483e+44  2.000018e+45  3.053535e+28
 1.672719e+03  2.594985e-02  2.749417e+44  1.526889e+45  3.037842e+28
 1.680797e+03  2.595053e-02  2.875023e+44  1.703793e+45  3.120564e+28
 1.688875e+03  2.595233e-02  2.975177e+44  6.827972e+44  3.171214e+28
 1.696952e+03  2.595513e-02  3.052283e+44  4.646591e+44  3.202689e+28
 1.705030e+03  2.595877e-02  3.116427e+44  7.597617e+44  3.228425e+28
 1.713141e+03  2.596307e-02  3.298152e+44  5.393311e+45  3.414540e+28
 1.721218e+03  2.596778e-02  3.246497e+44  3.847585e+45  3.465147e+28
 1.729295e+03  2.597267e-02  3.161577e+44  3.814857e+45  3.424798e+28
 1.737371e+03  2.597753e-02  3.002146e+44  2.100439e+45  3.314269e+28
 1.745448e+03  2.598213e-02  2.993044e+44  1.414207e+45  3.267754e+28
 1.753524e+03  2.598623e-02  2.946115e+44  9.710088e+44  3.271095e+28
 1.761599e+03  2.598965e-02  3.110107e+44  2.788810e+44  3.356879e+28
 1.769675e+03  2.599224e-02  3.182748e+44  9.950287e+44  3.363274e+28
 1.777783e+03  2.599387e-02  3.260124e+44 -1.124457e+44  3.401802e+28
 1.785859e+03  2.599446e-02  3.397084e+44 -2.796939e+44  3.506377e+28
 1.793934e+03  2.599399e-02  3.555041e+44  4.164332e+45  3.687582e+28
 1.802009e+03  2.599244e-02  3.611877e+44  2.775357e+45  3.833913e+28
 1.810084e+03  2.598991e-02  3.475424e+44  3.300103e+45  3.687332e+28
 1.818160e+03  2.598654e-02  3.377714e+44  2.146811e+45  3.601224e+28
 1.826269e+03  2.598250e-02  3.284729e+44  1.440836e+45  3.533502e+28
 1.834345e+03  2.597802e-02  3.270244e+44  7.707848e+44  3.554353e+28
 1.842421e+03  2.597332e-02  3.418142e+44  1.233040e+45  3.649198e+28
 1.850497e+03  2.596863e-02  3.559346e+44  1.527112e+45  3.673513e+28
 1.858574e+03  2.596415e-02  3.693045e+44 -2.499311e+44  3.767560e+28
 1.866651e+03  2.596010e-02  3.783987e+44  1.304357e+45  3.843930e+28
 1.874728e+03  2.595668e-02  3.881947e+44  4.906304e+45  3.964923e+28
 1.882805e+03  2.595406e-02  3.819430e+44  3.762444e+45  3.970345e+28
 1.890916e+03  2.595235e-02  3.747776e+44  5.658499e+45  3.897575e+28
 1.898993e+03  2.595165e-02  3.635980e+44  4.761395e+45  3.846494e+28
 1.907071e+03  2.595197e-02  3.532672e+44  3.757611e+45  3.739634e+28
 1.915148e+03  2.595328e-02  3.582190e+44  1.998928e+45  3.765046e+28
 1.923226e+03  2.595555e-02  3.654340e+44  2.180958e+45  3.759506e+28
 1.931303e+03  2.595867e-02  3.758434e+44  2.118858e+45  3.783868e+28
 1.939380e+03  2.596247e-02  3.817847e+44  1.688483e+45  3.838629e+28
 1.947456e+03  2.596675e-02  3.998601e+44  2.103858e+45  3.991787e+28
 1.955533e+03  2.597130e-02  4.082462e+44  2.710206e+44  4.103742e+28
 1.963642e+03  2.597590e-02  3.677643e+44  3.104672e+45  3.907227e+28
 1.971718e+03  2.598030e-02  3.519361e+44  3.317496e+45  3.783535e+28
 1.979794e+03  2.598433e-02  3.540178e+44  3.195894e+45  3.797319e+28
 1.987869e+03  2.598777e-02  3.315275e+44  2.643017e+45  3.635090e+28
 1.995944e+03  2.599047e-02  3.456062e+44  2.334554e+45  3.773982e+28
 2.004019e+03  2.599228e-02  3.603475e+44  2.201311e+45  3.804927e+28
 2.012127e+03  2.599312e-02  3.736215e+44  1.651943e+45  3.859902e+28
 2.020202e+03  2.599294e-02  3.834520e+44  1.559182e+45  3.897589e+28
 2.028277e+03  2.599175e-02  4.044325e+44  1.078631e+45  4.124392e+28
 2.036352e+03  2.598961e-02  4.036268e+44  3.483527e+45  4.182075e+28
 2.044427e+03  2.598661e-02  3.888054e+44  3.583766e+45  4.179209e+28
 2.052502e+03  2.598293e-02  3.662550e+44  2.959012e+45  3.994993e+28
 2.060611e+03  2.597871e-02  3.620570e+44  2.107044e+45  3.939735e+28
 2.068687e+03  2.597420e-02  3.443189e+44  1.890181e+45  3.813559e+28
 2.076763e+03  2.596960e-02  3.609017e+44  1.274327e+45  3.980838e+28
 2.084839e+03  2.596513e-02  3.695400e+44  1.323448e+45  3.992121e+28
 2.092916e+03  2.596099e-02  3.918820e+44  1.515720e+45  4.121136e+28
 2.100993e+03  2.595737e-02  4.032206e+44  1.232733e+45  4.181673e+28
 2.109070e+03  2.595442e-02  4.188148e+44  7.731544e+44  4.348079e+28
 2.117147e+03  2.595225e-02  4.207053e+44  6.827841e+44  4.410142e+28
 2.125258e+03  2.595098e-02  4.140194e+44  2.284968e+45  4.459154e+28
 2.133335e+03  2.595067e-02  3.974614e+44  3.169040e+45  4.318442e+28
 2.141412e+03  2.595132e-02  3.905048e+44  2.543851e+45  4.224048e+28
 2.149489e+03  2.595286e-02  3.658797e+44  1.407397e+45  4.013263e+28
 2.157566e+03  2.595521e-02  3.827159e+44  9.796777e+44  4.176733e+28
 2.165643e+03  2.595823e-02  3.936842e+44  8.969284e+44  4.213418e+28
 2.173720e+03  2.596176e-02  4.024536e+44  9.746179e+44  4.234427e+28
 2.181796e+03  2.596563e-02  4.167627e+44  8.603734e+44  4.352525e+28
 2.189873e+03  2.596962e-02  4.274366e+44  5.996550e+44  4.465843e+28
 2.197982e+03  2.597355e-02  4.446710e+44  1.681860e+45  4.646573e+28
 2.206058e+03  2.597720e-02  4.352571e+44  3.001456e+45  4.679231e+28
 2.214134e+03  2.598040e-02  3.870753e+44  2.613088e+45  4.352512e+28
 2.222209e+03  2.598300e-02  3.829093e+44  1.806688e+45  4.288929e+28
 2.230284e+03  2.598487e-02  3.628912e+44  1.350727e+45  4.148736e+28
 2.238359e+03  2.598593e-02  3.581815e+44  8.529323e+44  4.176098e+28
 2.246468e+03  2.598611e-02  3.807177e+44  7.550784e+44  4.270156e+28
 2.254543e+03  2.598540e-02  3.989779e+44  9.382171e+44  4.310592e+28
 2.262618e+03  2.598384e-02  4.107207e+44  8.590165e+44  4.382237e+28
 2.270694e+03  2.598149e-02  4.335348e+44  8.501764e+44  4.611568e+28
 2.278770e+03  2.597847e-02  4.492126e+44  1.704051e+45  4.816960e+28
 2.286845e+03  2.597492e-02  4.520778e+44  3.513937e+45  4.918641e+28
 2.294921e+03  2.597103e-02  4.166288e+44  3.018689e+45  4.611648e+28
 2.303031e+03  2.596694e-02  4.032484e+44  3.238911e+45  4.527438e+28
 2.311107e+03  2.596288e-02  3.818406e+44  2.903662e+45  4.372314e+28
 2.319184e+03  2.595901e-02  3.778558e+44  1.959013e+45  4.389867e+28
 2.327261e+03  2.595553e-02  4.075577e+44  1.414292e+45  4.474960e+28
 2.335338e+03  2.595259e-02  4.208812e+44  8.501616e+44  4.485165e+28
 2.343415e+03  2.595032e-02  4.307236e+44 -2.786596e+44  4.577023e+28
 2.351493e+03  2.594880e-02  4.436738e+44  1.293609e+45  4.706239e+28
 2.359570e+03  2.594810e-02  4.736229e+44  1.408974e+45  5.044213e+28
 2.367648e+03  2.594823e-02  4.748070e+44  1.936530e+45  5.140238e+28
 2.375759e+03  2.594919e-02  4.305311e+44  2.714305e+45  4.752734e+28
 2.383836e+03  2.595090e-02  4.263927e+44  1.959435e+45  4.676212e+28
 2.391914e+03  2.595328e-02  4.014900e+44  1.844423e+45  4.440860e+28
 2.399991e+03  2.595619e-02  4.074186e+44  3.170848e+45  4.595874e+28
 2.408068e+03  2.595948e-02  4.305000e+44  2.320374e+45  4.654975e+28
 2.416144e+03  2.596297e-02  4.353966e+44  1.752086e+45  4.658767e+28
 2.424221e+03  2.596648e-02  4.474248e+44  1.126679e+45  4.692481e+28
 2.432297e+03  2.596983e-02  4.716378e+44  1.076567e+45  4.955154e+28
 2.440374e+03  2.597285e-02  4.847260e+44  2.140408e+45  5.121206e+28
 2.448483e+03  2.597540e-02  4.741699e+44  2.941593e+45  5.052171e+28
 2.456559e+03  2.597732e-02  4.423876e+44  3.178601e+45  4.780119e+28
 2.464635e+03  2.597855e-02  4.301582e+44  3.281446e+45  4.712025e+28
 2.472710e+03  2.597902e-02  4.113762e+44  2.644916e+45  4.553873e+28
 2.480786e+03  2.597867e-02  4.253959e+44  1.574376e+45  4.710000e+28
 2.488862e+03  2.597753e-02  4.393469e+44  4.624241e+44  4.704882e+28
 2.496938e+03  2.597565e-02  4.519248e+44  8.986885e+44  4.778795e+28
 2.505047e+03  2.597310e-02  4.643725e+44  4.681152e+44  4.899310e+28
 2.513124e+03  2.597003e-02  4.882718e+44  4.864846e+44  5.132145e+28
 2.521200e+03  2.596657e-02  4.921140e+44  3.233621e+44  5.232683e+28
 2.529277e+03  2.596286e-02  4.710609e+44  9.296792e+44  5.125683e+28
 2.537354e+03  2.595910e-02  4.446550e+44  1.120487e+45  4.896549e+28
 2.545431e+03  2.595547e-02  4.463776e+44  2.435576e+44  4.936741e+28
 2.553508e+03  2.595211e-02  4.181544e+44  2.008873e+45  4.723379e+28
 2.561586e+03  2.594919e-02  4.510927e+44  1.873366e+45  4.890986e+28
 2.569663e+03  2.594682e-02  4.519839e+44  1.711528e+45  4.833843e+28
 2.577775e+03  2.594512e-02  4.691954e+44  1.365579e+45  4.955288e+28
 2.585853e+03  2.594416e-02  5.010896e+44  8.217973e+44  5.194520e+28
 2.593931e+03  2.594395e-02  5.155877e+44  8.782851e+44  5.327902e+28
 2.602009e+03  2.594450e-02  4.986153e+44  5.710424e+44  5.305591e+28
 2.610087e+03  2.594578e-02  4.512499e+44  1.077058e+45  4.986354e+28
 2.618165e+03  2.594771e-02  4.321851e+44  2.100113e+45  4.837414e+28
 2.626242e+03  2.595018e-02  4.216570e+44  2.868415e+45  4.724054e+28
 2.634320e+03  2.595304e-02  4.083002e+44  2.688488e+45  4.693018e+28
 2.642397e+03  2.595613e-02  4.501113e+44  2.197896e+45  4.915857e+28
 2.650474e+03  2.595930e-02  4.627248e+44  1.425302e+45  4.929785e+28
 2.658551e+03  2.596237e-02  4.817539e+44  9.661025e+44  5.061100e+28
 2.666662e+03  2.596522e-02  4.953318e+44  7.812705e+44  5.222276e+28
 2.674738e+03  2.596766e-02  5.124192e+44  8.152510e+44  5.446288e+28
 2.682815e+03  2.596956e-02  4.761954e+44  6.049328e+44  5.353783e+28
 2.690892e+03  2.597083e-02  4.431409e+44  2.410958e+45  5.021141e+28
 2.698968e+03  2.597143e-02  4.251266e+44  2.488374e+45  4.860519e+28
 2.707044e+03  2.597131e-02  4.065923e+44  2.642683e+45  4.670530e+28
 2.715121e+03  2.597047e-02  4.036259e+44  2.370212e+45  4.758855e+28
 2.723197e+03  2.596893e-02  4.423835e+44  1.617404e+45  4.990811e+28
 2.731307e+03  2.596674e-02  4.541280e+44  1.442704e+45  4.975602e+28
 2.739384e+03  2.596400e-02  4.757676e+44  9.513819e+44  5.128252e+28
