 1.005239e+05  2.416418e-02 -2.714818e+07  4.544420e+07 -6.224920e+52 -1.788511e+08 -1.977288e+08 -1.217627e+08  2.095207e+08 -2.222628e+08 
 1.005320e+05  2.416412e-02 -4.407751e+07  7.478212e+07 -4.526017e+52 -1.220238e+08 -1.779518e+08 -7.449328e+07  2.436963e+08 -6.050573e+07 
 1.005401e+05  2.416405e-02 -2.455827e+07  8.955665e+07 -4.063708e+52 -4.556452e+07 -1.684868e+08 -1.424026e+07  1.597275e+08  1.570333e+08 
 1.005482e+05  2.416397e-02 -2.538243e+07  1.559356e+08 -3.233623e+52  6.242929e+07 -1.463186e+08  8.084462e+07 -4.168006e+06  3.054924e+08 
 1.005563e+05  2.416390e-02 -5.385353e+07  2.014310e+08 -3.985590e+52  1.359459e+08 -1.806957e+08  1.473332e+08 -2.373505e+08  2.982976e+08 
 1.005644e+05  2.416382e-02 -7.747996e+07  1.955889e+08 -5.228765e+52  1.685790e+08 -2.347362e+08  1.700669e+08 -3.988292e+08  1.854609e+08 
 1.005724e+05  2.416375e-02 -1.060281e+08  1.448845e+08 -6.432323e+52  1.023797e+08 -2.858781e+08  9.105168e+07 -4.428278e+08  1.792872e+07 
 1.005805e+05  2.416367e-02 -1.347961e+08  2.076159e+07 -8.457297e+52 -3.066931e+07 -3.397111e+08 -6.658002e+07 -3.361887e+08 -1.041040e+08 
 1.005886e+05  2.416361e-02 -1.023273e+08 -2.053672e+07 -9.007907e+52 -1.119938e+08 -3.114421e+08 -1.364024e+08 -1.796211e+08 -2.308352e+08 
 1.005966e+05  2.416354e-02 -4.389185e+07 -1.837311e+07 -7.805713e+52 -1.754139e+08 -2.550341e+08 -1.570161e+08 -2.774481e+07 -2.905005e+08 
 1.006047e+05  2.416347e-02 -1.430947e+07  1.860968e+07 -6.306040e+52 -1.865055e+08 -2.084375e+08 -1.378962e+08  1.147918e+08 -2.600668e+08 
 1.006128e+05  2.416340e-02 -2.461035e+07  4.488549e+07 -4.596767e+52 -1.382812e+08 -1.755453e+08 -8.903864e+07  1.975993e+08 -1.048415e+08 
 1.006209e+05  2.416332e-02 -4.668152e+07  7.080236e+07 -4.835833e+52 -6.631869e+07 -2.044863e+08 -4.071316e+07  1.668172e+08  7.210716e+07 
 1.006290e+05  2.416323e-02 -3.801485e+07  1.312208e+08 -4.074639e+52  5.581584e+06 -1.833729e+08  3.261998e+07  2.664568e+07  2.232842e+08 
 1.006371e+05  2.416314e-02 -3.128828e+07  1.649426e+08 -3.512786e+52  9.295327e+07 -1.641098e+08  9.796407e+07 -1.759251e+08  2.614525e+08 
 1.006452e+05  2.416306e-02 -8.573047e+07  1.832235e+08 -4.753332e+52  1.607821e+08 -2.205240e+08  1.481646e+08 -3.272085e+08  1.777043e+08 
 1.006532e+05  2.416297e-02 -1.085758e+08  1.454168e+08 -6.244753e+52  1.233946e+08 -2.825883e+08  9.924750e+07 -4.000760e+08  3.559857e+07 
 1.006613e+05  2.416289e-02 -1.315866e+08  4.559751e+07 -8.049169e+52  7.828744e+06 -3.307430e+08 -3.929377e+07 -3.229183e+08 -7.393596e+07 
 1.006694e+05  2.416282e-02 -1.122048e+08  1.378932e+07 -8.838867e+52 -7.496934e+07 -3.173139e+08 -1.094608e+08 -1.923596e+08 -2.011798e+08 
 1.006775e+05  2.416274e-02 -7.999677e+07  4.612781e+04 -8.256686e+52 -1.299511e+08 -2.762823e+08 -1.292086e+08 -3.746639e+07 -2.600255e+08 
 1.006855e+05  2.416267e-02 -3.997430e+07  2.803508e+07 -7.318638e+52 -1.325818e+08 -2.347157e+08 -1.096207e+08  1.050561e+08 -2.408909e+08 
 1.006936e+05  2.416259e-02 -2.840568e+07  6.961639e+07 -5.622537e+52 -1.207239e+08 -1.982128e+08 -7.496854e+07  1.557901e+08 -1.591325e+08 
 1.007017e+05  2.416250e-02 -3.651474e+07  6.974263e+07 -5.134146e+52 -6.689960e+07 -2.061956e+08 -3.921263e+07  1.489899e+08  2.220908e+07 
 1.007098e+05  2.416240e-02 -1.234535e+07  1.126160e+08 -3.843016e+52  5.275291e+06 -1.646327e+08  1.648841e+07  3.557932e+07  1.729251e+08 
 1.007179e+05  2.416231e-02 -4.451254e+07  1.727215e+08 -4.403190e+52  9.379982e+07 -1.825596e+08  9.686944e+07 -1.310387e+08  2.295810e+08 
 1.007260e+05  2.416221e-02 -1.042236e+08  1.836626e+08 -5.384649e+52  1.375459e+08 -2.393028e+08  1.367318e+08 -2.799511e+08  1.661426e+08 
 1.007340e+05  2.416212e-02 -9.921108e+07  1.270412e+08 -5.992594e+52  1.022468e+08 -2.643131e+08  8.085718e+07 -3.636340e+08  6.293889e+07 
 1.007421e+05  2.416203e-02 -1.045349e+08  6.788194e+07 -6.926065e+52  3.949149e+07 -2.846072e+08 -3.195953e+06 -3.126495e+08 -6.560626e+07 
 1.007502e+05  2.416194e-02 -9.776190e+07  5.005074e+07 -8.161828e+52 -9.747849e+06 -2.970645e+08 -4.996962e+07 -1.993772e+08 -1.958535e+08 
 1.007583e+05  2.416187e-02 -7.582587e+07  3.625795e+07 -8.367331e+52 -6.295006e+07 -2.720091e+08 -7.704204e+07 -6.100299e+07 -2.616019e+08 
 1.007663e+05  2.416180e-02 -3.068344e+07  2.703406e+07 -7.136039e+52 -1.189501e+08 -2.217185e+08 -1.064613e+08  4.242791e+07 -2.518345e+08 
 1.007744e+05  2.416173e-02 -1.495405e+07  2.772106e+07 -5.725751e+52 -1.352429e+08 -1.843314e+08 -1.004926e+08  1.253719e+08 -1.742786e+08 
 1.007825e+05  2.416165e-02  4.185888e+05  4.227438e+07 -4.175271e+52 -1.016824e+08 -1.448475e+08 -6.199240e+07  1.651175e+08 -3.033133e+07 
 1.007906e+05  2.416157e-02 -2.108583e+07  9.807719e+07 -4.257562e+52 -3.195108e+07 -1.674963e+08  3.616686e+06  1.100280e+08  1.349297e+08 
 1.007987e+05  2.416149e-02 -3.396410e+07  1.371715e+08 -4.196849e+52  2.180529e+07 -1.747360e+08  5.166068e+07 -6.887911e+07  2.576418e+08 
 1.008068e+05  2.416141e-02 -4.279327e+07  1.603204e+08 -4.136891e+52  9.311724e+07 -1.742239e+08  9.810812e+07 -2.580423e+08  2.492790e+08 
 1.008148e+05  2.416134e-02 -8.502555e+07  1.706493e+08 -4.824811e+52  1.437910e+08 -2.118960e+08  1.304467e+08 -3.629015e+08  1.173819e+08 
 1.008229e+05  2.416128e-02 -1.100299e+08  1.487377e+08 -6.354129e+52  1.472491e+08 -2.646378e+08  1.116241e+08 -3.794500e+08 -6.102794e+07 
 1.008310e+05  2.416122e-02 -1.362157e+08  7.293603e+07 -8.755074e+52  6.174728e+07 -3.306779e+08  8.480313e+06 -2.806730e+08 -1.857829e+08 
 1.008391e+05  2.416116e-02 -9.483464e+07  1.902129e+07 -9.301489e+52 -5.225406e+07 -3.175081e+08 -9.225324e+07 -1.521402e+08 -2.959121e+08 
 1.008472e+05  2.416110e-02 -3.383717e+07  1.845093e+07 -7.801782e+52 -1.445902e+08 -2.342561e+08 -1.339106e+08  1.282290e+07 -3.288333e+08 
 1.008552e+05  2.416104e-02 -1.478111e+07  4.538019e+07 -6.222283e+52 -1.754922e+08 -1.817778e+08 -1.160549e+08  1.758361e+08 -2.597082e+08 
 1.008633e+05  2.416097e-02 -4.191258e+07  9.623272e+07 -4.718123e+52 -1.178741e+08 -1.701724e+08 -5.166033e+07  2.460963e+08 -1.462197e+08 
 1.008714e+05  2.416089e-02 -3.687498e+07  6.662078e+07 -3.741332e+52 -8.292893e+07 -1.554650e+08 -3.910463e+07  1.944101e+08  7.647179e+07 
 1.008795e+05  2.416080e-02 -7.602048e+06  1.105874e+08 -2.859960e+52  1.635734e+07 -1.236397e+08  4.350603e+07  4.519674e+07  2.573570e+08 
 1.008876e+05  2.416071e-02 -5.961400e+06  1.757041e+08 -2.993175e+52  1.158540e+08 -1.253801e+08  1.296193e+08 -1.622240e+08  3.145840e+08 
 1.008956e+05  2.416063e-02 -5.465028e+07  2.093462e+08 -4.538216e+52  1.894742e+08 -2.006766e+08  1.896035e+08 -3.442590e+08  2.211897e+08 
 1.009037e+05  2.416056e-02 -8.875074e+07  1.697160e+08 -5.806737e+52  1.524188e+08 -2.596894e+08  1.374505e+08 -4.415891e+08  7.116558e+07 
 1.009118e+05  2.416048e-02 -1.105028e+08  7.947519e+07 -7.071329e+52  3.609921e+07 -3.002192e+08  4.629541e+06 -3.988515e+08 -7.573806e+07 
 1.009199e+05  2.416041e-02 -1.144037e+08  1.174739e+07 -8.097485e+52 -7.770384e+07 -3.130368e+08 -1.211325e+08 -2.510341e+08 -2.045066e+08 
 1.009280e+05  2.416035e-02 -7.398288e+07 -6.883114e+06 -7.616805e+52 -1.464431e+08 -2.665717e+08 -1.444345e+08 -8.760701e+07 -2.554272e+08 
 1.009361e+05  2.416029e-02 -1.686051e+07  5.170041e+06 -6.126632e+52 -1.741866e+08 -2.139421e+08 -1.382311e+08  4.356346e+07 -2.442460e+08 
 1.009441e+05  2.416022e-02 -1.931380e+06  2.455167e+07 -4.942996e+52 -1.580092e+08 -1.847767e+08 -1.185448e+08  1.447486e+08 -1.492796e+08 
 1.009522e+05  2.416015e-02  2.003401e+06  5.935381e+07 -3.942101e+52 -7.472438e+07 -1.572431e+08 -5.749039e+07  1.522956e+08  3.442968e+06 
 1.009603e+05  2.416008e-02 -1.193429e+07  1.117017e+08 -3.955295e+52 -6.990977e+06 -1.703821e+08  1.360520e+07  4.996222e+07  1.636941e+08 
 1.009684e+05  2.416002e-02 -2.440478e+07  1.528039e+08 -3.763014e+52  6.398123e+07 -1.726653e+08  7.470545e+07 -1.294794e+08  2.482530e+08 
 1.009764e+05  2.415995e-02 -6.956535e+07  1.823629e+08 -4.410445e+52  1.325889e+08 -2.113058e+08  1.250941e+08 -3.165859e+08  1.745929e+08 
 1.009845e+05  2.415987e-02 -9.910781e+07  1.301212e+08 -5.053330e+52  1.074732e+08 -2.482467e+08  8.197721e+07 -4.126476e+08  5.153295e+07 
 1.009926e+05  2.415981e-02 -1.065242e+08  5.416510e+07 -6.749616e+52  2.310362e+07 -2.897233e+08 -1.483240e+07 -3.555710e+08 -6.064973e+07 
 1.010007e+05  2.415975e-02 -9.345760e+07  4.741369e+06 -8.112346e+52 -5.544253e+07 -3.032579e+08 -1.036757e+08 -2.293103e+08 -1.628031e+08 
 1.010088e+05  2.415969e-02 -7.482366e+07  1.180546e+06 -8.493412e+52 -1.006890e+08 -2.855878e+08 -1.139968e+08 -9.240265e+07 -2.344053e+08 
 1.010169e+05  2.415963e-02 -3.817056e+07 -9.103434e+06 -7.387919e+52 -1.465360e+08 -2.298340e+08 -1.365626e+08  5.415746e+07 -2.304811e+08 
 1.010249e+05  2.415956e-02 -9.310492e+06  1.953543e+07 -6.156375e+52 -1.515272e+08 -1.902223e+08 -1.162510e+08  1.540291e+08 -1.641943e+08 
 1.010330e+05  2.415948e-02 -5.951423e+06  4.060913e+07 -4.625566e+52 -1.136405e+08 -1.611327e+08 -7.696176e+07  1.930842e+08 -3.153508e+07 
 1.010411e+05  2.415939e-02 -3.310617e+07  8.378415e+07 -4.493569e+52 -2.544775e+07 -1.899537e+08 -5.335085e+06  1.279512e+08  1.568700e+08 
 1.010492e+05  2.415929e-02 -2.968654e+07  1.325581e+08 -4.126657e+52  5.745360e+07 -1.798698e+08  6.194839e+07 -6.453426e+07  2.938467e+08 
 1.010572e+05  2.415919e-02 -5.122455e+07  1.669397e+08 -4.516595e+52  1.095318e+08 -1.909827e+08  1.095490e+08 -2.558544e+08  2.736990e+08 
 1.010653e+05  2.415909e-02 -8.113825e+07  1.647015e+08 -5.150630e+52  1.221422e+08 -2.224983e+08  1.220747e+08 -3.759321e+08  1.429201e+08 
 1.010734e+05  2.415899e-02 -9.103591e+07  1.191940e+08 -6.338310e+52  9.873481e+07 -2.589775e+08  7.685670e+07 -3.976102e+08 -2.232505e+07 
 1.010815e+05  2.415888e-02 -1.112568e+08  5.708698e+07 -8.363025e+52  2.255574e+07 -3.158217e+08 -1.754413e+07 -3.022567e+08 -1.726663e+08 
 1.010896e+05  2.415878e-02 -8.281456e+07  1.364570e+07 -8.721371e+52 -7.052003e+07 -3.035737e+08 -1.064587e+08 -1.640204e+08 -2.810594e+08 
 1.010977e+05  2.415868e-02 -5.197438e+07  7.722721e+06 -7.841930e+52 -1.412669e+08 -2.463590e+08 -1.298530e+08  1.002339e+07 -3.131549e+08 
 1.011058e+05  2.415857e-02 -3.606015e+07  4.065914e+07 -6.664841e+52 -1.620159e+08 -2.154670e+08 -1.171095e+08  1.713114e+08 -2.786706e+08 
 1.011138e+05  2.415846e-02 -3.613284e+07  8.349974e+07 -4.589685e+52 -1.204469e+08 -1.726262e+08 -6.832960e+07  2.323908e+08 -1.506384e+08 
 1.011219e+05  2.415834e-02 -3.420465e+07  7.326453e+07 -3.763780e+52 -6.471463e+07 -1.512798e+08 -3.128889e+07  2.020180e+08  7.855367e+07 
 1.011300e+05  2.415821e-02 -1.900092e+07  1.435820e+08 -3.368702e+52  4.504093e+07 -1.504588e+08  7.658725e+07  4.549208e+07  2.521333e+08 
 1.011381e+05  2.415809e-02 -2.103396e+07  1.704175e+08 -3.540867e+52  9.801425e+07 -1.589365e+08  1.181091e+08 -1.768407e+08  3.093969e+08 
 1.011461e+05  2.415796e-02 -5.173442e+07  1.821375e+08 -4.309686e+52  1.460946e+08 -1.957655e+08  1.515512e+08 -3.677788e+08  2.084017e+08 
 1.011542e+05  2.415785e-02 -8.548802e+07  1.731488e+08 -5.532838e+52  1.438203e+08 -2.486455e+08  1.383201e+08 -4.408190e+08  2.713707e+07 
 1.011623e+05  2.415774e-02 -1.339522e+08  7.598217e+07 -7.774601e+52  3.719085e+07 -3.250579e+08  3.241638e+06 -3.585754e+08 -1.104964e+08 
 1.011704e+05  2.415765e-02 -1.093076e+08  2.361891e+07 -8.592740e+52 -6.149729e+07 -3.173518e+08 -9.672801e+07 -2.243956e+08 -2.490593e+08 
 1.011785e+05  2.415756e-02 -7.617744e+07 -1.124539e+07 -8.113836e+52 -1.527114e+08 -2.848177e+08 -1.496070e+08 -5.882444e+07 -3.023347e+08 
 1.011866e+05  2.415748e-02 -1.557402e+07  1.634645e+07 -5.997901e+52 -1.722618e+08 -2.064110e+08 -1.367941e+08  7.599235e+07 -2.880990e+08 
 1.011946e+05  2.415738e-02 -1.494775e+07  5.697095e+07 -4.129519e+52 -1.375234e+08 -1.568586e+08 -8.808366e+07  1.883420e+08 -1.852506e+08 
 1.012027e+05  2.415728e-02 -3.611230e+07  8.379805e+07 -4.142801e+52 -4.192897e+07 -1.830122e+08 -1.407664e+07  1.942855e+08  2.750009e+07 
 1.012108e+05  2.415718e-02 -1.185070e+07  1.307746e+08 -3.684068e+52  2.289706e+07 -1.682291e+08  4.249682e+07  6.390090e+07  2.094227e+08 
 1.012189e+05  2.415707e-02  6.030320e+03  1.681622e+08 -3.004035e+52  1.042750e+08 -1.316278e+08  1.039003e+08 -1.489859e+08  2.928699e+08 
 1.012270e+05  2.415697e-02 -6.714541e+07  2.207238e+08 -4.244666e+52  1.816243e+08 -2.020846e+08  1.791768e+08 -3.362032e+08  1.925575e+08 
 1.012350e+05  2.415688e-02 -8.709191e+07  1.847920e+08 -5.384047e+52  1.510315e+08 -2.602289e+08  1.386307e+08 -4.598029e+08  4.425578e+07 
 1.012431e+05  2.415679e-02 -1.257381e+08  6.400494e+07 -7.465749e+52  2.058866e+07 -3.265611e+08 -1.500852e+07 -3.991219e+08 -7.577684e+07 
 1.012512e+05  2.415671e-02 -8.501282e+07  5.138496e+06 -7.605776e+52 -8.135020e+07 -2.954775e+08 -1.195237e+08 -2.717199e+08 -2.087523e+08 
 1.012593e+05  2.415662e-02 -5.109648e+07  2.161416e+06 -7.370469e+52 -1.213561e+08 -2.508823e+08 -1.242064e+08 -9.327254e+07 -2.830124e+08 
 1.012674e+05  2.415654e-02 -3.282882e+06  2.162142e+07 -6.493661e+52 -1.468378e+08 -2.090297e+08 -1.198445e+08  5.932109e+07 -2.675319e+08 
 1.012754e+05  2.415644e-02 -1.990212e+07  4.778005e+07 -5.281032e+52 -1.318544e+08 -1.959160e+08 -9.270464e+07  1.345834e+08 -1.617943e+08 
 1.012835e+05  2.415634e-02 -5.743198e+06  4.118241e+07 -4.252693e+52 -7.728153e+07 -1.721455e+08 -6.180425e+07  1.354428e+08  1.235108e+07 
 1.012916e+05  2.415624e-02  1.296453e+07  8.805143e+07 -3.508282e+52 -2.135721e+06 -1.447770e+08  8.942628e+06  4.671740e+07  1.781108e+08 
 1.012997e+05  2.415614e-02 -2.348913e+06  1.528920e+08 -3.711193e+52  5.463594e+07 -1.571680e+08  7.244288e+07 -1.332815e+08  2.572442e+08 
 1.013078e+05  2.415604e-02 -5.958557e+07  1.833058e+08 -4.648166e+52  1.242785e+08 -2.110274e+08  1.290835e+08 -3.005483e+08  2.222861e+08 
 1.013158e+05  2.415595e-02 -8.199464e+07  1.410116e+08 -5.488580e+52  1.014494e+08 -2.538751e+08  8.059995e+07 -4.132518e+08  9.387511e+07 
 1.013239e+05  2.415585e-02 -1.243118e+08  5.228459e+07 -6.945495e+52  9.592095e+06 -3.071318e+08 -3.401903e+07 -3.629756e+08 -3.434422e+07 
 1.013320e+05  2.415576e-02 -9.899982e+07  1.649390e+07 -7.527351e+52 -5.592189e+07 -2.860978e+08 -9.851773e+07 -2.474358e+08 -1.702689e+08 
 1.013401e+05  2.415568e-02 -7.782835e+07  6.966883e+06 -7.909809e+52 -8.631769e+07 -2.713842e+08 -9.950592e+07 -9.708786e+07 -2.416127e+08 
 1.013482e+05  2.415559e-02 -1.676295e+07 -8.452357e+05 -6.575722e+52 -1.264834e+08 -2.091280e+08 -1.243402e+08  1.005698e+07 -2.634505e+08 
 1.013562e+05  2.415551e-02  1.444329e+07  3.719543e+06 -5.497048e+52 -1.353902e+08 -1.711075e+08 -1.138617e+08  1.164105e+08 -1.765980e+08 
 1.013643e+05  2.415541e-02  3.616501e+07  3.051607e+07 -3.911848e+52 -1.027811e+08 -1.215312e+08 -7.370814e+07  1.620451e+08 -2.947173e+07 
 1.013724e+05  2.415531e-02  1.020916e+07  1.038998e+08 -3.772952e+52 -3.805632e+07 -1.438955e+08  1.623496e+06  1.033751e+08  1.379440e+08 
 1.013805e+05  2.415521e-02 -2.836150e+07  1.666225e+08 -4.121871e+52  3.406824e+07 -1.777560e+08  7.333469e+07 -7.244092e+07  2.622382e+08 
 1.013886e+05  2.415512e-02 -4.486265e+07  1.826140e+08 -3.889115e+52  9.343066e+07 -1.773139e+08  1.107037e+08 -2.724971e+08  2.392463e+08 
 1.013967e+05  2.415502e-02 -1.024210e+08  1.528619e+08 -4.462756e+52  1.220587e+08 -2.225147e+08  1.105072e+08 -3.790722e+08  1.210346e+08 
 1.014047e+05  2.415492e-02 -1.329225e+08  1.002518e+08 -6.126589e+52  1.094758e+08 -2.784566e+08  6.542101e+07 -3.708587e+08 -3.318692e+07 
 1.014128e+05  2.415483e-02 -1.223675e+08  3.100619e+07 -8.174283e+52  3.256586e+07 -3.156642e+08 -3.070836e+07 -2.775942e+08 -1.541024e+08 
 1.014209e+05  2.415475e-02 -8.768174e+07  2.375955e+07 -8.861686e+52 -3.576875e+07 -3.072176e+08 -7.680046e+07 -1.561537e+08 -2.840899e+08 
 1.014290e+05  2.415467e-02 -4.342568e+07  7.851399e+05 -8.201151e+52 -1.274167e+08 -2.527320e+08 -1.306000e+08 -2.019637e+06 -3.085129e+08 
 1.014370e+05  2.415458e-02 -1.644252e+07  2.422967e+07 -6.844929e+52 -1.612752e+08 -2.002628e+08 -1.199708e+08  1.427248e+08 -2.458949e+08 
 1.014451e+05  2.415450e-02 -2.882878e+07  6.846285e+07 -5.557836e+52 -1.406737e+08 -1.906088e+08 -8.030621e+07  2.316426e+08 -1.642373e+08 
 1.014532e+05  2.415441e-02 -4.107015e+07  7.155138e+07 -4.064895e+52 -9.379424e+07 -1.682386e+08 -5.079005e+07  2.296677e+08  4.053578e+07 
 1.014613e+05  2.415431e-02 -1.968828e+07  1.083927e+08 -3.569610e+52 -1.248346e+06 -1.538764e+08  2.689610e+07  9.159327e+07  2.479329e+08 
 1.014694e+05  2.415421e-02 -2.477942e+07  1.612668e+08 -3.299415e+52  8.068307e+07 -1.452264e+08  1.012645e+08 -1.245116e+08  3.375040e+08 
 1.014775e+05  2.415412e-02 -6.257086e+07  2.034549e+08 -4.415025e+52  1.600333e+08 -1.929226e+08  1.711305e+08 -3.227809e+08  2.536950e+08 
