 5.462246e+00  7.693417e+00  4.858159e+43  9.440296e+43 
 5.392866e+00  7.527061e+00  5.111939e+43  9.985018e+43 
 5.324661e+00  7.365061e+00  5.345489e+43  1.052592e+44 
 5.270052e+00  7.270113e+00  5.552871e+43  1.103718e+44 
 5.235205e+00  7.203685e+00  5.781872e+43  1.154279e+44 
 5.167153e+00  7.129239e+00  5.983048e+43  1.178072e+44 
 5.229844e+00  7.294535e+00  6.134072e+43  1.197249e+44 
 5.347438e+00  7.457095e+00  6.367049e+43  1.226315e+44 
 5.278105e+00  7.320321e+00  6.807709e+43  1.312821e+44 
 5.165813e+00  7.091685e+00  7.466963e+43  1.432759e+44 
 5.210901e+00  7.084065e+00  8.488018e+43  1.623592e+44 
 5.257583e+00  7.110869e+00  9.548270e+43  1.822068e+44 
 5.264431e+00  7.215143e+00  1.020481e+44  1.950899e+44 
 5.193114e+00  7.229787e+00  1.021339e+44  1.963518e+44 
 5.068997e+00  7.055573e+00  1.026971e+44  1.986900e+44 
 5.004966e+00  6.863764e+00  1.037217e+44  2.041744e+44 
 4.875032e+00  6.556903e+00  1.041499e+44  2.059461e+44 
 4.800979e+00  6.391511e+00  1.078678e+44  2.110328e+44 
 4.935891e+00  6.515385e+00  1.165371e+44  2.236466e+44 
 5.047364e+00  6.623627e+00  1.266166e+44  2.384257e+44 
 5.127418e+00  6.745216e+00  1.341960e+44  2.513256e+44 
 5.163757e+00  6.888989e+00  1.373345e+44  2.591996e+44 
 5.214435e+00  7.147420e+00  1.385003e+44  2.645810e+44 
 5.272934e+00  7.743681e+00  1.405405e+44  2.747236e+44 
 5.209082e+00  8.036735e+00  1.393768e+44  2.803504e+44 
 4.840777e+00  7.199498e+00  1.340328e+44  2.713406e+44 
 4.657561e+00  6.598970e+00  1.316800e+44  2.670894e+44 
 4.541606e+00  6.197728e+00  1.311755e+44  2.660438e+44 
 4.541630e+00  6.032923e+00  1.328508e+44  2.627053e+44 
 4.695111e+00  6.171927e+00  1.424504e+44  2.723090e+44 
 5.114610e+00  6.677557e+00  1.601545e+44  3.022420e+44 
 5.172891e+00  6.985658e+00  1.678999e+44  3.191881e+44 
 5.273380e+00  7.293749e+00  1.672659e+44  3.250188e+44 
 5.220107e+00  7.426270e+00  1.653497e+44  3.307916e+44 
 5.036190e+00  7.319209e+00  1.593510e+44  3.269356e+44 
 4.883645e+00  7.257896e+00  1.612451e+44  3.392816e+44 
 4.737933e+00  7.007084e+00  1.661651e+44  3.554147e+44 
 4.561161e+00  6.329671e+00  1.690339e+44  3.572216e+44 
 4.537395e+00  6.167157e+00  1.700183e+44  3.450506e+44 
 4.683996e+00  6.329791e+00  1.746727e+44  3.396273e+44 
 4.975381e+00  6.643534e+00  1.813682e+44  3.405995e+44 
 5.105024e+00  7.002637e+00  1.916303e+44  3.609948e+44 
 5.318780e+00  7.513212e+00  1.974235e+44  3.833548e+44 
 5.342973e+00  7.636850e+00  1.939900e+44  3.919049e+44 
 5.027247e+00  7.344938e+00  1.853313e+44  3.911838e+44 
 4.784013e+00  7.041441e+00  1.867976e+44  4.018444e+44 
 4.564616e+00  6.647137e+00  1.920030e+44  4.176305e+44 
 4.538170e+00  6.396351e+00  2.011088e+44  4.336999e+44 
 4.639726e+00  6.290702e+00  2.004289e+44  4.098905e+44 
 4.783576e+00  6.569504e+00  2.115553e+44  4.199799e+44 
 5.180210e+00  7.061818e+00  2.232939e+44  4.336895e+44 
 5.243465e+00  7.329870e+00  2.309231e+44  4.572663e+44 
 5.358888e+00  7.575641e+00  2.315197e+44  4.705411e+44 
 5.168855e+00  7.476209e+00  2.225030e+44  4.654407e+44 
 5.016360e+00  7.532420e+00  2.241318e+44  4.899172e+44 
 4.817977e+00  7.226563e+00  2.348661e+44  5.272625e+44 
 4.557522e+00  6.725916e+00  2.399642e+44  5.391790e+44 
 4.457300e+00  6.208359e+00  2.335355e+44  4.977324e+44 
 4.771486e+00  6.529364e+00  2.393918e+44  4.845523e+44 
 4.936890e+00  6.788626e+00  2.494428e+44  4.954956e+44 
 5.166683e+00  7.199064e+00  2.681103e+44  5.387322e+44 
 5.091332e+00  7.176220e+00  2.708488e+44  5.595138e+44 
 5.185552e+00  7.357376e+00  2.723648e+44  5.782602e+44 
 4.952500e+00  7.104868e+00  2.681054e+44  5.842520e+44 
 4.838433e+00  7.069998e+00  2.773331e+44  6.156873e+44 
 4.617742e+00  6.670327e+00  2.881087e+44  6.435722e+44 
 4.492088e+00  6.320439e+00  2.908405e+44  6.295151e+44 
 4.764827e+00  6.557790e+00  2.936073e+44  6.027073e+44 
 5.003084e+00  6.969851e+00  3.135729e+44  6.174706e+44 
 5.304356e+00  7.420849e+00  3.349617e+44  6.509675e+44 
 5.302651e+00  7.507219e+00  3.481119e+44  7.004240e+44 
 5.405492e+00  7.737179e+00  3.387428e+44  7.054255e+44 
 5.307215e+00  7.814021e+00  3.287413e+44  7.112070e+44 
 4.996732e+00  7.590483e+00  3.349098e+44  7.540268e+44 
 4.768227e+00  7.272337e+00  3.420837e+44  7.852018e+44 
 4.332226e+00  6.253826e+00  3.261582e+44  7.205613e+44 
 4.647234e+00  6.537596e+00  3.209448e+44  6.680787e+44 
 4.930224e+00  7.026440e+00  3.356039e+44  6.706149e+44 
 5.259311e+00  7.523396e+00  3.532137e+44  6.843821e+44 
 5.178424e+00  7.448622e+00  3.694283e+44  7.293758e+44 
 5.353977e+00  7.766625e+00  3.694357e+44  7.575751e+44 
 5.252031e+00  7.674690e+00  3.568310e+44  7.593766e+44 
 4.993328e+00  7.422066e+00  3.493758e+44  7.745442e+44 
 4.745628e+00  7.186361e+00  3.556762e+44  8.172979e+44 
 4.331515e+00  6.408218e+00  3.450031e+44  7.825434e+44 
 4.453851e+00  6.284657e+00  3.348328e+44  7.084712e+44 
 4.768453e+00  6.903234e+00  3.448399e+44  7.026267e+44 
 5.244261e+00  7.808065e+00  3.715705e+44  7.363824e+44 
 5.275860e+00  7.837037e+00  3.947500e+44  7.642944e+44 
 5.469552e+00  8.092981e+00  4.076687e+44  8.131268e+44 
 5.581478e+00  8.135136e+00  3.961298e+44  8.098610e+44 
 5.312151e+00  7.807445e+00  3.844768e+44  8.237559e+44 
 4.998779e+00  7.539848e+00  3.851238e+44  8.599037e+44 
 4.560203e+00  6.864087e+00  3.759273e+44  8.531453e+44 
 4.060336e+00  5.774492e+00  3.605646e+44  7.807885e+44 
 4.356142e+00  6.000138e+00  3.634468e+44  7.485619e+44 
 4.664941e+00  6.592681e+00  3.787035e+44  7.561382e+44 
 4.983791e+00  7.069953e+00  4.016499e+44  7.815834e+44 
 5.288191e+00  7.573115e+00  4.338802e+44  8.540828e+44 
 5.309315e+00  7.626256e+00  4.370458e+44  8.820554e+44 
 5.280596e+00  7.582083e+00  4.226542e+44  8.830165e+44 
 5.054473e+00  7.360889e+00  4.115244e+44  8.879109e+44 
 4.657943e+00  6.869818e+00  4.162772e+44  9.226629e+44 
 4.205721e+00  6.068965e+00  4.084377e+44  8.905017e+44 
 4.260364e+00  5.944365e+00  4.129224e+44  8.566924e+44 
 4.636568e+00  6.612524e+00  4.232672e+44  8.453151e+44 
 4.957764e+00  7.147662e+00  4.367545e+44  8.481984e+44 
 5.121994e+00  7.398502e+00  4.654388e+44  8.973300e+44 
 5.275736e+00  7.625701e+00  4.766272e+44  9.353944e+44 
 5.380800e+00  8.009612e+00  4.713299e+44  9.564657e+44 
 5.209955e+00  7.722639e+00  4.509981e+44  9.477118e+44 
 4.927298e+00  7.465751e+00  4.507005e+44  9.852206e+44 
 4.483930e+00  6.839948e+00  4.453553e+44  1.002168e+45 
 4.083408e+00  5.886938e+00  4.197114e+44  9.154504e+44 
 4.280490e+00  6.018035e+00  4.198114e+44  8.637791e+44 
 4.519262e+00  6.469302e+00  4.280035e+44  8.474277e+44 
 4.905645e+00  7.047806e+00  4.537251e+44  8.749965e+44 
 5.080924e+00  7.276549e+00  4.813042e+44  9.249696e+44 
 5.334593e+00  7.675473e+00  4.915460e+44  9.608092e+44 
 5.310946e+00  7.702190e+00  4.826378e+44  9.701795e+44 
 5.111049e+00  7.464093e+00  4.752198e+44  9.908451e+44 
 4.696503e+00  6.992722e+00  4.830386e+44  1.042089e+45 
 4.317181e+00  6.305185e+00  4.705393e+44  1.025236e+45 
 4.213318e+00  5.797950e+00  4.582431e+44  9.498719e+44 
 4.461105e+00  6.160941e+00  4.673474e+44  9.309067e+44 
 4.650340e+00  6.549893e+00  4.865060e+44  9.511904e+44 
 4.833529e+00  6.798221e+00  5.179175e+44  1.003087e+45 
 4.892465e+00  6.852545e+00  5.389982e+44  1.052726e+45 
 5.041260e+00  7.092454e+00  5.492319e+44  1.088557e+45 
 5.086951e+00  7.224108e+00  5.426807e+44  1.098036e+45 
 4.940462e+00  7.008142e+00  5.401540e+44  1.121919e+45 
 4.692132e+00  6.704098e+00  5.421865e+44  1.161195e+45 
 4.354694e+00  6.130081e+00  5.255766e+44  1.124225e+45 
 4.076352e+00  5.632595e+00  5.036649e+44  1.039764e+45 
 4.425664e+00  6.139879e+00  5.255359e+44  1.042914e+45 
 4.607753e+00  6.474403e+00  5.417582e+44  1.052007e+45 
 4.958625e+00  6.867752e+00  5.705031e+44  1.089113e+45 
 5.021835e+00  7.048517e+00  5.964128e+44  1.165064e+45 
 5.111501e+00  7.240255e+00  5.979464e+44  1.191082e+45 
 5.038863e+00  7.201742e+00  5.893352e+44  1.203114e+45 
 4.840121e+00  6.990635e+00  5.913018e+44  1.249833e+45 
 4.561524e+00  6.554043e+00  5.933238e+44  1.276963e+45 
 4.364472e+00  6.175091e+00  5.830412e+44  1.251436e+45 
 4.261093e+00  6.001514e+00  5.747256e+44  1.187921e+45 
 4.591649e+00  6.514856e+00  5.976637e+44  1.178890e+45 
 4.843900e+00  6.823801e+00  6.282757e+44  1.209920e+45 
 5.038098e+00  7.088432e+00  6.622509e+44  1.265198e+45 
 5.118048e+00  7.284569e+00  6.790268e+44  1.320086e+45 
 5.195243e+00  7.476514e+00  6.764758e+44  1.346809e+45 
 5.087759e+00  7.382979e+00  6.675103e+44  1.373992e+45 
 4.924627e+00  7.277612e+00  6.678635e+44  1.425745e+45 
 4.524815e+00  6.586677e+00  6.472678e+44  1.413631e+45 
 4.156621e+00  5.861043e+00  6.213746e+44  1.313793e+45 
 4.289124e+00  5.956272e+00  6.198505e+44  1.251840e+45 
 4.651060e+00  6.623236e+00  6.485584e+44  1.286774e+45 
 4.873176e+00  6.910426e+00  6.789257e+44  1.317084e+45 
 4.925773e+00  6.926066e+00  7.181344e+44  1.380886e+45 
 5.149834e+00  7.321355e+00  7.380501e+44  1.443864e+45 
 5.105192e+00  7.354428e+00  7.247253e+44  1.444956e+45 
 5.090197e+00  7.397345e+00  7.209558e+44  1.476007e+45 
 4.824317e+00  7.065946e+00  7.162692e+44  1.523761e+45 
 4.505035e+00  6.614296e+00  6.885987e+44  1.496199e+45 
 4.137691e+00  5.903124e+00  6.591121e+44  1.400310e+45 
 4.375343e+00  6.049521e+00  6.645677e+44  1.344461e+45 
 4.647564e+00  6.578559e+00  6.967947e+44  1.387231e+45 
 4.852474e+00  6.862250e+00  7.238095e+44  1.408017e+45 
 4.990324e+00  7.051139e+00  7.647232e+44  1.486538e+45 
 5.020002e+00  7.088424e+00  7.720403e+44  1.517864e+45 
 5.005800e+00  7.126797e+00  7.620832e+44  1.535236e+45 
 4.967316e+00  7.111723e+00  7.558942e+44  1.574730e+45 
 4.651826e+00  6.632639e+00  7.524202e+44  1.602568e+45 
 4.353122e+00  6.121031e+00  7.311847e+44  1.547554e+45 
 4.222133e+00  5.796154e+00  7.173102e+44  1.472994e+45 
 4.420250e+00  6.116969e+00  7.302484e+44  1.461444e+45 
 4.638721e+00  6.481368e+00  7.523744e+44  1.482781e+45 
 4.741044e+00  6.565291e+00  7.765107e+44  1.496016e+45 
 4.872312e+00  6.848594e+00  8.091208e+44  1.579620e+45 
 4.994631e+00  7.069802e+00  8.148180e+44  1.607433e+45 
 4.965677e+00  7.057833e+00  8.105658e+44  1.634532e+45 
 4.883536e+00  7.010119e+00  8.153025e+44  1.684888e+45 
 4.566437e+00  6.617099e+00  7.954503e+44  1.698708e+45 
 4.325011e+00  6.200324e+00  7.865891e+44  1.691341e+45 
 4.347127e+00  6.016287e+00  7.772589e+44  1.648653e+45 
 4.424943e+00  6.159379e+00  7.799487e+44  1.605157e+45 
 4.630826e+00  6.500034e+00  8.052197e+44  1.621754e+45 
 4.836758e+00  6.756433e+00  8.478047e+44  1.664954e+45 
 4.996910e+00  7.010609e+00  8.944787e+44  1.752399e+45 
 5.160760e+00  7.229571e+00  9.132440e+44  1.820874e+45 
 4.973956e+00  6.937576e+00  8.929466e+44  1.831544e+45 
 4.855998e+00  6.887085e+00  8.755772e+44  1.846382e+45 
 4.561652e+00  6.460804e+00  8.519767e+44  1.832874e+45 
 4.330975e+00  6.044485e+00  8.253435e+44  1.766962e+45 
 4.340090e+00  5.944564e+00  8.227106e+44  1.719007e+45 
 4.503967e+00  6.310388e+00  8.420644e+44  1.712736e+45 
 4.767244e+00  6.763425e+00  8.614986e+44  1.732416e+45 
 4.847088e+00  6.827917e+00  8.881328e+44  1.760120e+45 
 5.138346e+00  7.287177e+00  9.259745e+44  1.848934e+45 
 5.247641e+00  7.476124e+00  9.323070e+44  1.905703e+45 
 5.118999e+00  7.344964e+00  9.130960e+44  1.912327e+45 
 4.831483e+00  6.965140e+00  8.924091e+44  1.930436e+45 
 4.423741e+00  6.366489e+00  8.458883e+44  1.865643e+45 
 3.989052e+00  5.479742e+00  7.658883e+44  1.598168e+45 
 4.290071e+00  5.930836e+00  7.934266e+44  1.611532e+45 
 4.430921e+00  6.212960e+00  8.235920e+44  1.646537e+45 
 4.720833e+00  6.645087e+00  8.398006e+44  1.643584e+45 
 4.789543e+00  6.762233e+00  8.859694e+44  1.725160e+45 
 4.999065e+00  7.050014e+00  9.216321e+44  1.832838e+45 
 5.114008e+00  7.231018e+00  9.374753e+44  1.901566e+45 
 5.068144e+00  7.185468e+00  9.346519e+44  1.952255e+45 
 4.688623e+00  6.679352e+00  9.132745e+44  1.954110e+45 
 4.317940e+00  6.122664e+00  8.636914e+44  1.852207e+45 
 3.985629e+00  5.473447e+00  8.224368e+44  1.694858e+45 
 4.226442e+00  5.779528e+00  8.424681e+44  1.673872e+45 
 4.481846e+00  6.225158e+00  8.753266e+44  1.725591e+45 
 4.738223e+00  6.550142e+00  8.954685e+44  1.729953e+45 
 4.815163e+00  6.717887e+00  9.472683e+44  1.839919e+45 
 4.988302e+00  6.958802e+00  9.691752e+44  1.918726e+45 
 4.940896e+00  6.958900e+00  9.716558e+44  1.985112e+45 
 4.878035e+00  6.862103e+00  9.662222e+44  2.030840e+45 
 4.622967e+00  6.512646e+00  9.536615e+44  2.038381e+45 
 4.270313e+00  5.957683e+00  9.067051e+44  1.938334e+45 
 4.041262e+00  5.577043e+00  8.792122e+44  1.828624e+45 
 4.135034e+00  5.686311e+00  8.831928e+44  1.761478e+45 
 4.345239e+00  6.092099e+00  9.067444e+44  1.780188e+45 
 4.741716e+00  6.653131e+00  9.340305e+44  1.779451e+45 
 4.837769e+00  6.856798e+00  9.887535e+44  1.891401e+45 
 4.963969e+00  6.958183e+00  1.018666e+45  1.988848e+45 
 5.043658e+00  7.161140e+00  1.018033e+45  2.049216e+45 
 4.883746e+00  6.905980e+00  1.004450e+45  2.087667e+45 
 4.668397e+00  6.618520e+00  9.833228e+44  2.097931e+45 
 4.363856e+00  6.206344e+00  9.572984e+44  2.085669e+45 
 3.969160e+00  5.554684e+00  9.012384e+44  1.912879e+45 
 4.084833e+00  5.642901e+00  8.820437e+44  1.748800e+45 
 4.300163e+00  6.060776e+00  9.163856e+44  1.772082e+45 
 4.609148e+00  6.490353e+00  9.516498e+44  1.782665e+45 
 4.824112e+00  6.804016e+00  1.006483e+45  1.851984e+45 
 5.015504e+00  7.066360e+00  1.067403e+45  2.013933e+45 
 5.134820e+00  7.228934e+00  1.075520e+45  2.104582e+45 
 5.103895e+00  7.233446e+00  1.065436e+45  2.156449e+45 
 4.771872e+00  6.816495e+00  1.042584e+45  2.177802e+45 
 4.419505e+00  6.324511e+00  1.003353e+45  2.143101e+45 
 4.021255e+00  5.659320e+00  9.598987e+44  2.028776e+45 
 4.051547e+00  5.564510e+00  9.295088e+44  1.872225e+45 
 4.285478e+00  5.999182e+00  9.597673e+44  1.886522e+45 
 4.553099e+00  6.416865e+00  9.893896e+44  1.899621e+45 
 4.783401e+00  6.754332e+00  1.046008e+45  1.970419e+45 
 5.019608e+00  7.145204e+00  1.102759e+45  2.116542e+45 
 5.136620e+00  7.288779e+00  1.109107e+45  2.175256e+45 
 5.009474e+00  7.139606e+00  1.088509e+45  2.192425e+45 
 4.790149e+00  6.842105e+00  1.066819e+45  2.207590e+45 
 4.365773e+00  6.302808e+00  1.036384e+45  2.203492e+45 
 4.018717e+00  5.631118e+00  1.001677e+45  2.104135e+45 
 4.225085e+00  5.770675e+00  9.959917e+44  2.019985e+45 
 4.380177e+00  6.091946e+00  1.011950e+45  2.019209e+45 
 4.641195e+00  6.473481e+00  1.016061e+45  1.986766e+45 
 4.692208e+00  6.619381e+00  1.062981e+45  2.041152e+45 
 4.921591e+00  6.993150e+00  1.113347e+45  2.173438e+45 
 5.016074e+00  7.114740e+00  1.118675e+45  2.209874e+45 
 4.953829e+00  7.003302e+00  1.107399e+45  2.248211e+45 
 4.629167e+00  6.591909e+00  1.084453e+45  2.267787e+45 
 4.312614e+00  6.162783e+00  1.042001e+45  2.233359e+45 
 4.034620e+00  5.651681e+00  9.912120e+44  2.098348e+45 
 4.194954e+00  5.764183e+00  9.882307e+44  1.999302e+45 
 4.467966e+00  6.267607e+00  1.030294e+45  2.045253e+45 
 4.768375e+00  6.728188e+00  1.057182e+45  2.070882e+45 
 4.868164e+00  6.902136e+00  1.117210e+45  2.171026e+45 
 5.018245e+00  7.079653e+00  1.141863e+45  2.252946e+45 
 4.968697e+00  7.012062e+00  1.131722e+45  2.281071e+45 
 4.817663e+00  6.760661e+00  1.120093e+45  2.321598e+45 
 4.523503e+00  6.353542e+00  1.106491e+45  2.344267e+45 
 4.201250e+00  5.822741e+00  1.063382e+45  2.250258e+45 
 3.962474e+00  5.403491e+00  1.010076e+45  2.052390e+45 
 4.254377e+00  5.909036e+00  1.037175e+45  2.039221e+45 
 4.529797e+00  6.421218e+00  1.098955e+45  2.146505e+45 
 4.887039e+00  6.924475e+00  1.130844e+45  2.155179e+45 
 4.968331e+00  7.085509e+00  1.181267e+45  2.290675e+45 
 5.178810e+00  7.363948e+00  1.193571e+45  2.356743e+45 
 5.041556e+00  7.198605e+00  1.170278e+45  2.389518e+45 
 4.726615e+00  6.751862e+00  1.142791e+45  2.440018e+45 
 4.361024e+00  6.171026e+00  1.088099e+45  2.385997e+45 
 3.971168e+00  5.516281e+00  1.019043e+45  2.153995e+45 
 3.986373e+00  5.517511e+00  9.802141e+44  1.936620e+45 
 4.282594e+00  6.097262e+00  1.021512e+45  1.972226e+45 
 4.573863e+00  6.507229e+00  1.061949e+45  2.026799e+45 
 4.837203e+00  6.916621e+00  1.114083e+45  2.082030e+45 
 5.017151e+00  7.292878e+00  1.196389e+45  2.303581e+45 
 5.204970e+00  7.524148e+00  1.217458e+45  2.409869e+45 
 4.995223e+00  7.169546e+00  1.188865e+45  2.433669e+45 
 4.671362e+00  6.711945e+00  1.141092e+45  2.428406e+45 
 4.256994e+00  6.097810e+00  1.095343e+45  2.387473e+45 
 3.803193e+00  5.232877e+00  1.009256e+45  2.067752e+45 
 3.975303e+00  5.461992e+00  9.946136e+44  1.945299e+45 
 4.181651e+00  5.816761e+00  1.012406e+45  1.932231e+45 
 4.436437e+00  6.182796e+00  1.039021e+45  1.961335e+45 
 4.696410e+00  6.615647e+00  1.117833e+45  2.086564e+45 
 4.881663e+00  6.976460e+00  1.198737e+45  2.292860e+45 
 5.057515e+00  7.176877e+00  1.216707e+45  2.385816e+45 
 4.922272e+00  6.932516e+00  1.210073e+45  2.445827e+45 
 4.693254e+00  6.655516e+00  1.197313e+45  2.484275e+45 
 4.307720e+00  6.172300e+00  1.147391e+45  2.452490e+45 
 4.010318e+00  5.578926e+00  1.085743e+45  2.252606e+45 
 4.139840e+00  5.640982e+00  1.068455e+45  2.135155e+45 
 4.318280e+00  5.999120e+00  1.099103e+45  2.166783e+45 
 4.557649e+00  6.330580e+00  1.110411e+45  2.143674e+45 
 4.701232e+00  6.576615e+00  1.178625e+45  2.251962e+45 
 4.941392e+00  7.024290e+00  1.242576e+45  2.412291e+45 
 5.120523e+00  7.305229e+00  1.262522e+45  2.494066e+45 
 4.978802e+00  7.081644e+00  1.244702e+45  2.515933e+45 
 4.710093e+00  6.721502e+00  1.236858e+45  2.562192e+45 
 4.273120e+00  6.136614e+00  1.171002e+45  2.493156e+45 
 3.910939e+00  5.404732e+00  1.092038e+45  2.263245e+45 
 4.224157e+00  5.739892e+00  1.106241e+45  2.225996e+45 
 4.371547e+00  6.017359e+00  1.130070e+45  2.242125e+45 
 4.518602e+00  6.282792e+00  1.141929e+45  2.231936e+45 
 4.671783e+00  6.535367e+00  1.196614e+45  2.329878e+45 
 4.823809e+00  6.851431e+00  1.248893e+45  2.490349e+45 
 4.878142e+00  6.899752e+00  1.253578e+45  2.524709e+45 
 4.777190e+00  6.747882e+00  1.250258e+45  2.567900e+45 
 4.518885e+00  6.369256e+00  1.242670e+45  2.606431e+45 
 4.097592e+00  5.775423e+00  1.160413e+45  2.477108e+45 
 3.850792e+00  5.256570e+00  1.072186e+45  2.174617e+45 
 4.299625e+00  5.937909e+00  1.119648e+45  2.205457e+45 
 4.396672e+00  6.207763e+00  1.174591e+45  2.307105e+45 
 4.774478e+00  6.720569e+00  1.209055e+45  2.328509e+45 
 4.800080e+00  6.816387e+00  1.259317e+45  2.460172e+45 
 5.024835e+00  7.115130e+00  1.294278e+45  2.578245e+45 
 4.884644e+00  6.892761e+00  1.276254e+45  2.615153e+45 
 4.672540e+00  6.551031e+00  1.266692e+45  2.675533e+45 
 4.350047e+00  6.093498e+00  1.231876e+45  2.672594e+45 
 4.008739e+00  5.543123e+00  1.148268e+45  2.418378e+45 
 3.989278e+00  5.511602e+00  1.104404e+45  2.198622e+45 
 4.292824e+00  6.055868e+00  1.163957e+45  2.263779e+45 
 4.607551e+00  6.593726e+00  1.245488e+45  2.393077e+45 
 4.811490e+00  6.896588e+00  1.296650e+45  2.456685e+45 
 4.986043e+00  7.245669e+00  1.363354e+45  2.633800e+45 
 5.165528e+00  7.492354e+00  1.365092e+45  2.686584e+45 
 4.970485e+00  7.148143e+00  1.330428e+45  2.714814e+45 
 4.700446e+00  6.808146e+00  1.301154e+45  2.767575e+45 
 4.381717e+00  6.300701e+00  1.242305e+45  2.737746e+45 
 3.900078e+00  5.454950e+00  1.140648e+45  2.438082e+45 
 3.843879e+00  5.291823e+00  1.078944e+45  2.164424e+45 
 4.012937e+00  5.628189e+00  1.093976e+45  2.139067e+45 
 4.419818e+00  6.247662e+00  1.129289e+45  2.162246e+45 
 4.811391e+00  6.897777e+00  1.216532e+45  2.265512e+45 
 5.075603e+00  7.389535e+00  1.316367e+45  2.498210e+45 
 5.300764e+00  7.732958e+00  1.358634e+45  2.644577e+45 
 5.188263e+00  7.514217e+00  1.333694e+45  2.700421e+45 
 4.932461e+00  7.154307e+00  1.291589e+45  2.722668e+45 
 4.395702e+00  6.417700e+00  1.215605e+45  2.670519e+45 
 3.989282e+00  5.670490e+00  1.159461e+45  2.488085e+45 
 3.998710e+00  5.465550e+00  1.111111e+45  2.289026e+45 
 4.183215e+00  5.828172e+00  1.113687e+45  2.214506e+45 
 4.220313e+00  6.022662e+00  1.092931e+45  2.128371e+45 
 4.650935e+00  6.764360e+00  1.153823e+45  2.202671e+45 
 4.953302e+00  7.404234e+00  1.257261e+45  2.420526e+45 
 5.203369e+00  7.752209e+00  1.328911e+45  2.595366e+45 
 5.181506e+00  7.582431e+00  1.345469e+45  2.678410e+45 
 4.895348e+00  7.105351e+00  1.321364e+45  2.706406e+45 
 4.507288e+00  6.532498e+00  1.248582e+45  2.660306e+45 
 4.168276e+00  5.909607e+00  1.178669e+45  2.524198e+45 
 4.203461e+00  5.743440e+00  1.138147e+45  2.353164e+45 
 4.352213e+00  5.985291e+00  1.172385e+45  2.399514e+45 
 4.354314e+00  6.141239e+00  1.177646e+45  2.415724e+45 
 4.485086e+00  6.307356e+00  1.153760e+45  2.291682e+45 
 4.801073e+00  6.940042e+00  1.249232e+45  2.487967e+45 
 5.096394e+00  7.363650e+00  1.313928e+45  2.604472e+45 
 5.120997e+00  7.339709e+00  1.332248e+45  2.658829e+45 
 4.835873e+00  6.994638e+00  1.333285e+45  2.736016e+45 
 4.610819e+00  6.646415e+00  1.284889e+45  2.730572e+45 
 4.294066e+00  6.060740e+00  1.204416e+45  2.592965e+45 
 4.373393e+00  6.042464e+00  1.194837e+45  2.537944e+45 
