 8.888773e+04  2.426540e-02  4.433239e+16 -7.552169e+16  6.141463e+18
 8.889579e+04  2.426533e-02  4.430569e+16 -7.446258e+16  6.264968e+18
 8.890388e+04  2.426525e-02  4.319755e+16 -7.200690e+16  6.250240e+18
 8.891196e+04  2.426516e-02  4.237278e+16 -7.068887e+16  6.159718e+18
 8.892005e+04  2.426508e-02  4.172002e+16 -6.986877e+16  6.144722e+18
 8.892813e+04  2.426499e-02  4.142408e+16 -6.999040e+16  6.116509e+18
 8.893622e+04  2.426491e-02  4.255740e+16 -7.276737e+16  5.981790e+18
 8.894430e+04  2.426484e-02  4.440107e+16 -7.663181e+16  5.842695e+18
 8.895236e+04  2.426477e-02  4.559644e+16 -7.890143e+16  5.827839e+18
 8.896045e+04  2.426470e-02  4.561936e+16 -7.972044e+16  5.835070e+18
 8.896853e+04  2.426463e-02  4.516783e+16 -7.934495e+16  5.942326e+18
 8.897662e+04  2.426456e-02  4.466679e+16 -7.769092e+16  5.947369e+18
 8.898470e+04  2.426449e-02  4.371589e+16 -7.421560e+16  5.951929e+18
 8.899279e+04  2.426442e-02  4.154760e+16 -6.934257e+16  6.007767e+18
 8.900084e+04  2.426434e-02  4.006758e+16 -6.659965e+16  6.132454e+18
 8.900892e+04  2.426426e-02  4.017886e+16 -6.707509e+16  6.208406e+18
 8.901701e+04  2.426418e-02  4.118551e+16 -7.036197e+16  6.143567e+18
 8.902509e+04  2.426409e-02  4.353299e+16 -7.617951e+16  6.176256e+18
 8.903318e+04  2.426401e-02  4.498556e+16 -7.997582e+16  6.018853e+18
 8.904127e+04  2.426394e-02  4.529824e+16 -8.054043e+16  6.022538e+18
 8.904935e+04  2.426387e-02  4.498545e+16 -8.004515e+16  6.187233e+18
 8.905741e+04  2.426381e-02  4.407227e+16 -7.775526e+16  6.390086e+18
 8.906549e+04  2.426375e-02  4.333649e+16 -7.483177e+16  6.495186e+18
 8.907358e+04  2.426369e-02  4.117743e+16 -6.955781e+16  6.556511e+18
 8.908166e+04  2.426363e-02  4.056285e+16 -6.788713e+16  6.535389e+18
 8.908975e+04  2.426357e-02  4.028259e+16 -6.769882e+16  6.539112e+18
 8.909784e+04  2.426350e-02  4.153872e+16 -7.139581e+16  6.411999e+18
 8.910589e+04  2.426343e-02  4.367446e+16 -7.620051e+16  6.421924e+18
 8.911398e+04  2.426336e-02  4.344168e+16 -7.713829e+16  6.184033e+18
 8.912206e+04  2.426329e-02  4.396354e+16 -7.807053e+16  6.171457e+18
 8.913015e+04  2.426323e-02  4.419886e+16 -7.837116e+16  6.200039e+18
 8.913823e+04  2.426317e-02  4.367345e+16 -7.594161e+16  6.277579e+18
 8.914632e+04  2.426311e-02  4.232416e+16 -7.259475e+16  6.373593e+18
 8.915441e+04  2.426303e-02  4.124020e+16 -6.933538e+16  6.465679e+18
